#-----------------------------------------------------------------------------
# Date d'extraction : 31/08/2021 - 07h58 loc.
#-----------------------------------------------------------------------------
# Producteur : DSM
# Experience : IFM2009
# Modele     : ARPEGE_V4_CNRM (SST_CNRM)
# Scenario :
#     A2 : scenario pessimiste
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM : Indicateur feux de for�t
#     NORIFM20 : Indicateur feux de for�t nbj sup � 20
#     NORIFM40 : Indicateur feux de for�t nbj sup � 40
#     NORIFM60 : Indicateur feux de for�t nbj sup � 60
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORIFM;NORIFM20;NORIFM40;NORIFM60;
9366;46.2326;2.6996;A2;H2;6.9;40.95;6.95;1.35;
9367;46.2322;2.8033;A2;H2;6.8;40.6;6.5;1.35;
9368;46.2317;2.907;A2;H2;7.72;44;10.2;3.75;
9369;46.2311;3.0107;A2;H2;7.4;43.5;5.9;0.75;
9370;46.2305;3.1144;A2;H2;8.27;52.2;8.75;1.15;
9371;46.2297;3.2181;A2;H2;9.19;60.35;12;3.2;
9372;46.2289;3.3218;A2;H2;9.24;61.05;12.1;3.2;
9373;46.2279;3.4255;A2;H2;9.14;60;12.3;3.1;
9374;46.2269;3.5292;A2;H2;8.73;50.95;12.6;3.9;
9375;46.2257;3.6329;A2;H2;7.33;43.2;9.4;2.55;
9376;46.2245;3.7366;A2;H2;6.52;37.2;7.4;1.4;
9377;46.2232;3.8403;A2;H2;7.83;46.45;9.35;2.35;
9378;46.2218;3.9439;A2;H2;7.56;48;10.5;1.7;
9379;46.2202;4.0476;A2;H2;7.53;47.85;10.5;1.75;
9380;46.2186;4.1513;A2;H2;6.7;40.15;6.65;0.45;
9381;46.2169;4.2549;A2;H2;6.82;40.4;7.1;0.65;
9382;46.2151;4.3586;A2;H2;6.41;37.3;6.4;0.65;
9383;46.2132;4.4622;A2;H2;5.31;27.55;2.55;0;
9384;46.2112;4.5659;A2;H2;5.53;30.25;3.35;0;
9385;46.2091;4.6695;A2;H2;7.88;49.95;9;0.4;
9386;46.2069;4.7731;A2;H2;7.51;47.7;6.95;0.6;
9387;46.2047;4.8768;A2;H2;7.84;50.65;9.35;0.2;
9388;46.2023;4.9804;A2;H2;7.84;50.7;9.4;0.15;
9389;46.1998;5.084;A2;H2;7.73;49.85;8.9;0.05;
9390;46.1973;5.1875;A2;H2;7.67;49.65;8.4;0.05;
9391;46.1946;5.2911;A2;H2;7.24;46.15;7.3;0.45;
9392;46.1919;5.3947;A2;H2;6.46;34.9;10.25;3.7;
9393;46.189;5.4982;A2;H2;5.34;27.9;7.25;2.25;
9394;46.1861;5.6018;A2;H2;3.8;14.25;0.4;0;
9395;46.183;5.7053;A2;H2;3.78;14.4;0.3;0;
9396;46.1799;5.8088;A2;H2;3.22;10.95;0.15;0;
9397;46.1767;5.9123;A2;H2;4.54;19.85;1.65;0;
9398;46.1734;6.0158;A2;H2;4.28;16.25;0.6;0;
9400;46.1664;6.2228;A2;H2;4.19;15.65;0.9;0;
9401;46.1628;6.3263;A2;H2;3.85;13.1;0.4;0;
9402;46.1591;6.4297;A2;H2;3.35;9.7;0.05;0;
9403;46.1553;6.5331;A2;H2;2.56;4.35;0;0;
9404;46.1514;6.6366;A2;H2;2.77;6.4;0.2;0;
9405;46.1475;6.74;A2;H2;2.4;3.9;0;0;
9472;46.2518;-1.1403;A2;H2;8.39;55.55;5;0.3;
9473;46.2549;-1.0367;A2;H2;9.25;64.35;9.4;0.4;
9474;46.2579;-0.933;A2;H2;9.25;64.35;9.4;0.4;
9475;46.2609;-0.8293;A2;H2;9.24;64.25;9.3;0.45;
9476;46.2637;-0.7256;A2;H2;9.8;66.15;12.65;2.4;
9477;46.2665;-0.6219;A2;H2;9.78;66.05;12.5;2.45;
9478;46.2692;-0.5182;A2;H2;10.35;72.1;17.15;2.3;
9479;46.2717;-0.4145;A2;H2;10.24;71.7;16.65;2.25;
9480;46.2742;-0.3108;A2;H2;9.99;69.6;14.75;2;
9481;46.2766;-0.207;A2;H2;9.17;67.4;6.2;0.05;
9482;46.2789;-0.1033;A2;H2;8.95;65.55;5.75;0;
9483;46.281;0.0005;A2;H2;9.12;67.35;6;0.1;
9484;46.2831;0.1043;A2;H2;9.12;66.6;6.3;0;
9485;46.2851;0.208;A2;H2;9.08;66.45;6;0;
9486;46.287;0.3118;A2;H2;10.11;77.35;13.65;0.15;
9487;46.2888;0.4156;A2;H2;10.18;77.8;13.85;0.15;
9488;46.2906;0.5194;A2;H2;10.14;77.5;13.8;0.1;
9489;46.2922;0.6232;A2;H2;10.11;77.35;13.55;0.15;
9490;46.2937;0.727;A2;H2;9.19;66.05;8.8;0.1;
9491;46.2951;0.8308;A2;H2;8.95;64;7.55;0.1;
9492;46.2965;0.9346;A2;H2;8.86;62.2;6.9;0.1;
9493;46.2977;1.0385;A2;H2;7.81;51.3;3.5;0;
9494;46.2988;1.1423;A2;H2;7.97;53.4;4.75;0;
9495;46.2999;1.2461;A2;H2;7.81;52.05;4.15;0;
9496;46.3008;1.35;A2;H2;7.7;51.1;4.3;0;
9497;46.3017;1.4538;A2;H2;7.25;46;2.8;0;
9498;46.3024;1.5577;A2;H2;6.88;44;1.25;0;
9499;46.3031;1.6615;A2;H2;6.82;40.6;0.95;0;
9500;46.3037;1.7653;A2;H2;6.93;42.85;1.15;0;
9501;46.3042;1.8692;A2;H2;6.68;39;0.6;0;
9502;46.3045;1.973;A2;H2;6.62;38.4;0.5;0;
9503;46.3048;2.0769;A2;H2;7.39;47.35;6.25;0.05;
9504;46.305;2.1808;A2;H2;6.88;43.05;3.55;0;
9505;46.3051;2.2846;A2;H2;7.04;44.3;4.55;0.05;
9506;46.3051;2.3885;A2;H2;6.71;40.9;3;0;
9507;46.305;2.4923;A2;H2;7.45;47.2;5.4;0.1;
9508;46.3048;2.5962;A2;H2;8.61;57.2;9.45;0.65;
9509;46.3045;2.7;A2;H2;7.58;47.75;2.2;0;
9510;46.3042;2.8039;A2;H2;7.7;46.65;9.6;2.35;
9511;46.3037;2.9077;A2;H2;7.68;44.85;10.1;3.2;
9512;46.3031;3.0116;A2;H2;7.36;43;5.9;0.75;
9513;46.3025;3.1154;A2;H2;7.62;46.25;6.5;0.95;
9514;46.3017;3.2193;A2;H2;8.94;57.55;11.45;2.9;
9515;46.3008;3.3231;A2;H2;9.42;62.8;12;3.25;
9516;46.2999;3.4269;A2;H2;9.29;61.75;12.05;3.2;
9517;46.2988;3.5308;A2;H2;8.74;57.55;9.8;1.6;
9518;46.2977;3.6346;A2;H2;8.4;53.05;8.15;1.3;
9519;46.2965;3.7384;A2;H2;6.56;37.35;7.65;1.6;
9520;46.2951;3.8423;A2;H2;7.77;48;10.15;1.8;
9521;46.2937;3.9461;A2;H2;7.7;48.9;11.1;2.2;
9522;46.2922;4.0499;A2;H2;7.62;48.6;11.05;1.9;
9523;46.2906;4.1537;A2;H2;6.69;39.8;6.65;0.45;
9524;46.2889;4.2575;A2;H2;6.67;39.65;6.4;0.3;
9525;46.2871;4.3613;A2;H2;6.51;37.9;6.2;0.25;
9526;46.2852;4.4651;A2;H2;6.16;35.2;5.1;0.05;
9527;46.2832;4.5688;A2;H2;6.32;36.65;5.05;0;
9528;46.2811;4.6726;A2;H2;6.3;37;3.95;0;
9529;46.2789;4.7764;A2;H2;7.35;46.85;5.6;0;
9530;46.2766;4.8801;A2;H2;7.97;51.95;9.5;0.05;
9531;46.2742;4.9838;A2;H2;7.89;51;9.5;0.15;
9532;46.2718;5.0876;A2;H2;7.81;50.4;9.3;0.35;
9533;46.2692;5.1913;A2;H2;7.74;49.95;8.95;0.05;
9534;46.2665;5.295;A2;H2;7.56;48.8;8.15;0.4;
9535;46.2638;5.3987;A2;H2;6.18;36.4;7.05;1.4;
9536;46.2609;5.5024;A2;H2;5.95;34.75;6.65;1.2;
9537;46.258;5.6061;A2;H2;5.38;30.5;4.3;0.15;
9538;46.2549;5.7098;A2;H2;3.29;11.7;0.2;0;
9539;46.2518;5.8134;A2;H2;2.95;8.75;0.15;0;
9540;46.2486;5.9171;A2;H2;3;8.9;0.2;0;
9541;46.2453;6.0207;A2;H2;4.88;22.3;2.05;0.05;
9544;46.2347;6.3315;A2;H2;3.54;11.25;0;0;
9545;46.231;6.4351;A2;H2;3.05;7.4;0;0;
9546;46.2272;6.5387;A2;H2;2.71;5.2;0;0;
9547;46.2233;6.6422;A2;H2;2.84;6.5;0.2;0;
9548;46.2193;6.7458;A2;H2;2.44;4;0;0;
9614;46.3204;-1.2487;A2;H2;7.22;41;3.85;0.15;
9615;46.3237;-1.1449;A2;H2;8.31;55.4;6.9;0.75;
9616;46.3268;-1.0411;A2;H2;9.25;64.4;9.25;0.55;
9617;46.3299;-0.9373;A2;H2;9.25;64.4;9.25;0.55;
9618;46.3328;-0.8335;A2;H2;8.3;55.4;6.7;0.75;
9619;46.3357;-0.7297;A2;H2;8.3;55.35;6.7;0.75;
9620;46.3384;-0.6258;A2;H2;8.2;53.85;7.3;0.25;
9621;46.3411;-0.522;A2;H2;9.51;65.85;12.9;1.65;
9622;46.3437;-0.4181;A2;H2;10.06;70.35;15.55;1.8;
9623;46.3461;-0.3143;A2;H2;9.98;69.55;15.15;1.75;
9624;46.3485;-0.2104;A2;H2;9.59;67.35;12.05;1.05;
9625;46.3508;-0.1065;A2;H2;9.22;68.05;6.95;0.1;
9626;46.353;-0.0026;A2;H2;9.11;67.2;6;0.1;
9627;46.3551;0.1013;A2;H2;9.05;66.2;5.95;0;
9628;46.3571;0.2052;A2;H2;10.21;76.95;13.7;0.15;
9629;46.359;0.3091;A2;H2;10.19;76.9;13.75;0.2;
9630;46.3608;0.4131;A2;H2;10.23;78.45;14.1;0.25;
9631;46.3625;0.517;A2;H2;10.21;78.3;14.05;0.2;
9632;46.3641;0.6209;A2;H2;10.21;78.3;14.05;0.2;
9633;46.3657;0.7249;A2;H2;9.53;69.75;10;0.15;
9634;46.3671;0.8288;A2;H2;9.18;65.95;8.45;0.1;
9635;46.3684;0.9328;A2;H2;9.1;64.9;8.1;0.1;
9636;46.3697;1.0368;A2;H2;8.87;62.2;6.95;0.1;
9637;46.3708;1.1407;A2;H2;8.81;61.95;6.75;0.1;
9638;46.3718;1.2447;A2;H2;8.26;57.65;6.85;0;
9639;46.3728;1.3487;A2;H2;7.8;51.95;4.25;0;
9640;46.3737;1.4526;A2;H2;7.57;51.3;3.2;0;
9641;46.3744;1.5566;A2;H2;7;43.75;1.1;0;
9642;46.3751;1.6606;A2;H2;7.1;45;1.25;0;
9643;46.3757;1.7646;A2;H2;7;43.95;1.15;0;
9644;46.3761;1.8686;A2;H2;6.8;39.85;0.95;0;
9645;46.3765;1.9726;A2;H2;7.56;47.35;4.1;0;
9646;46.3768;2.0766;A2;H2;7.22;46;5.35;0.05;
9647;46.377;2.1806;A2;H2;6.96;43.85;4.05;0.05;
9648;46.3771;2.2845;A2;H2;7.11;44.85;3.8;0.05;
9649;46.3771;2.3885;A2;H2;7.39;46.7;5;0.1;
9650;46.377;2.4925;A2;H2;8.17;54.2;7.85;0.3;
9651;46.3768;2.5965;A2;H2;8.8;61.05;5.8;0;
9652;46.3765;2.7005;A2;H2;7.67;48.25;2.35;0;
9653;46.3761;2.8045;A2;H2;8.06;54.3;5.05;0;
9654;46.3757;2.9085;A2;H2;7.99;50.65;4.1;0.1;
9655;46.3751;3.0125;A2;H2;7.35;42.85;5.9;0.75;
9656;46.3744;3.1165;A2;H2;7.54;45.3;6.45;0.95;
9657;46.3737;3.2204;A2;H2;8.26;52;8.75;1.15;
9658;46.3728;3.3244;A2;H2;9.43;62.75;12.1;3.25;
9659;46.3719;3.4284;A2;H2;9.21;60.6;12.1;3.1;
9660;46.3708;3.5324;A2;H2;8.81;58.9;9.85;1.6;
9661;46.3697;3.6363;A2;H2;8.57;55.95;8.9;1.5;
9662;46.3684;3.7403;A2;H2;7.59;47.95;5.7;0.2;
9663;46.3671;3.8442;A2;H2;7.91;49.7;10.5;1.8;
9664;46.3657;3.9482;A2;H2;8.14;51.25;10.95;2.35;
9665;46.3641;4.0521;A2;H2;7.81;49.45;11.25;2.25;
9666;46.3625;4.1561;A2;H2;7.08;42.35;8.2;1.05;
9667;46.3608;4.26;A2;H2;6.83;40.8;6.85;0.45;
9668;46.359;4.3639;A2;H2;6.47;38.15;5.2;0;
9669;46.3571;4.4679;A2;H2;6.39;37.45;5.25;0;
9670;46.3551;4.5718;A2;H2;6.58;38.7;5.5;0.05;
9671;46.353;4.6757;A2;H2;6.57;38.3;5.85;0.05;
9672;46.3508;4.7796;A2;H2;6.95;41.9;4.95;0;
9673;46.3485;4.8835;A2;H2;8;52.25;9.7;0.1;
9674;46.3462;4.9873;A2;H2;7.91;51.35;9.5;0.1;
9675;46.3437;5.0912;A2;H2;7.9;51.25;9.5;0.15;
9676;46.3411;5.1951;A2;H2;7.78;50.25;9;0.1;
9677;46.3385;5.2989;A2;H2;7.66;49.65;8.45;0.1;
9678;46.3357;5.4028;A2;H2;4.87;24.3;1.6;0;
9679;46.3328;5.5066;A2;H2;4.65;21.9;0.85;0;
9680;46.3299;5.6104;A2;H2;4.55;21.25;0.3;0;
9681;46.3269;5.7142;A2;H2;4.07;15.2;1.05;0;
9682;46.3237;5.818;A2;H2;3.14;10.6;1.65;0.15;
9683;46.3205;5.9218;A2;H2;2.84;9;0.9;0.05;
9684;46.3171;6.0256;A2;H2;3.52;14.2;0.4;0;
9687;46.3066;6.3368;A2;H2;3.98;15.9;0.05;0;
9688;46.3029;6.4405;A2;H2;3.71;14.05;0.05;0;
9689;46.2991;6.5442;A2;H2;3.29;9.2;0;0;
9690;46.2952;6.6479;A2;H2;2.91;6.55;0;0;
9691;46.2912;6.7516;A2;H2;2.62;5.4;0.2;0;
9755;46.3856;-1.4613;A2;H2;7.05;38.6;2.9;0.2;
9756;46.389;-1.3574;A2;H2;8.07;53.55;6.15;0.6;
9757;46.3923;-1.2535;A2;H2;8.07;53.55;6.15;0.6;
9758;46.3956;-1.1495;A2;H2;8.3;55.4;6.65;0.75;
9759;46.3987;-1.0456;A2;H2;8.3;55.4;6.7;0.75;
9760;46.4018;-0.9417;A2;H2;8.3;55.35;6.7;0.75;
9761;46.4047;-0.8377;A2;H2;8.29;55.4;7;0.7;
9762;46.4076;-0.7337;A2;H2;8.28;55.15;7;0.7;
9763;46.4103;-0.6298;A2;H2;8.12;53.8;6.7;0.2;
9764;46.413;-0.5258;A2;H2;9.42;65;12.7;1.65;
9765;46.4156;-0.4218;A2;H2;9.35;64.4;12.35;1.65;
9766;46.4181;-0.3178;A2;H2;9.85;68.9;14.35;1.8;
9767;46.4204;-0.2138;A2;H2;9.65;67.8;12.55;1.15;
9768;46.4227;-0.1097;A2;H2;8.76;61.7;8.5;0.45;
9769;46.4249;-0.0057;A2;H2;10.54;78.7;16.05;1.5;
9770;46.427;0.0983;A2;H2;10.67;79;16.75;1.85;
9771;46.429;0.2024;A2;H2;10.81;79.8;17.6;2.2;
9772;46.4309;0.3064;A2;H2;10.27;77.55;13.95;0.2;
9773;46.4327;0.4105;A2;H2;10.23;78.4;14;0.25;
9774;46.4345;0.5146;A2;H2;10.23;78.45;14.1;0.25;
9775;46.4361;0.6187;A2;H2;10.34;79.25;14.3;0.3;
9776;46.4376;0.7227;A2;H2;9.2;66.1;8.5;0.1;
9777;46.439;0.8268;A2;H2;9.35;67.7;9.1;0.1;
9778;46.4404;0.9309;A2;H2;9.25;66.65;8.7;0.1;
9779;46.4416;1.035;A2;H2;9.2;66.1;8.5;0.1;
9780;46.4428;1.1391;A2;H2;8.97;63.3;7.25;0.1;
9781;46.4438;1.2432;A2;H2;8.64;61.2;9.2;0.1;
9782;46.4448;1.3474;A2;H2;8.38;58.95;7.3;0;
9783;46.4456;1.4515;A2;H2;8.01;53.25;4.9;0;
9784;46.4464;1.5556;A2;H2;7.97;53;4.45;0;
9785;46.4471;1.6597;A2;H2;7.64;49.7;2.85;0;
9786;46.4476;1.7638;A2;H2;7.14;45.8;1.15;0;
9787;46.4481;1.868;A2;H2;7.04;45.3;1.15;0;
9788;46.4485;1.9721;A2;H2;6.97;44.95;1;0;
9789;46.4488;2.0762;A2;H2;7.32;49.75;4.25;0;
9790;46.449;2.1803;A2;H2;7.2;45.8;6.4;0.1;
9791;46.4491;2.2845;A2;H2;7.58;48.35;6.05;0.1;
9792;46.4491;2.3886;A2;H2;7.6;48.4;6.3;0.1;
9793;46.449;2.4927;A2;H2;8.15;53.95;7.8;0.3;
9794;46.4488;2.5969;A2;H2;8.86;62;5.95;0.05;
9795;46.4485;2.701;A2;H2;8.06;52.35;3.3;0;
9796;46.4481;2.8051;A2;H2;8.28;56.3;5.3;0;
9797;46.4476;2.9092;A2;H2;8.44;56.45;4.85;0;
9798;46.4471;3.0134;A2;H2;7.79;47.6;7.1;1.1;
9799;46.4464;3.1175;A2;H2;7.69;46.7;6.8;1;
9800;46.4456;3.2216;A2;H2;8.41;54.25;8.9;1.15;
9801;46.4448;3.3257;A2;H2;9.46;63.2;11.9;3.2;
9802;46.4438;3.4298;A2;H2;8.88;59.9;10;1.6;
9803;46.4428;3.5339;A2;H2;8.84;59.2;10.1;1.6;
9804;46.4416;3.638;A2;H2;7.92;51.15;6.45;0.05;
9805;46.4404;3.7421;A2;H2;7.89;50.8;6.4;0.05;
9806;46.4391;3.8462;A2;H2;8.08;51.15;10.65;1.8;
9807;46.4376;3.9503;A2;H2;8.22;52.15;10.8;2.2;
9808;46.4361;4.0544;A2;H2;7.86;49.75;11.5;2.2;
9809;46.4345;4.1585;A2;H2;7.72;49.2;11.25;2.1;
9810;46.4328;4.2626;A2;H2;7.06;42.25;7.7;0.9;
9811;46.431;4.3666;A2;H2;6.61;39.05;5.65;0.05;
9812;46.4291;4.4707;A2;H2;6.52;38.45;5.4;0;
9813;46.4271;4.5747;A2;H2;6.52;38.45;5.4;0;
9814;46.425;4.6788;A2;H2;6.6;38.7;5.75;0.05;
9815;46.4228;4.7828;A2;H2;7.16;42.05;7.8;0.15;
9816;46.4205;4.8868;A2;H2;8.01;52.25;9.7;0.1;
9817;46.4181;4.9909;A2;H2;7.93;51.75;9.5;0.05;
9818;46.4156;5.0949;A2;H2;7.89;51;9.5;0.15;
9819;46.413;5.1989;A2;H2;7.85;51;9.3;0.15;
9820;46.4104;5.3028;A2;H2;5.48;30.1;3.45;0;
9821;46.4076;5.4068;A2;H2;4.81;23.4;1.4;0;
9822;46.4048;5.5108;A2;H2;4.76;23.1;1.1;0;
9823;46.4018;5.6147;A2;H2;4.38;18.75;0.35;0;
9824;46.3988;5.7187;A2;H2;4;15.05;0.15;0;
9825;46.3956;5.8226;A2;H2;3.68;14.6;2.75;0.2;
9826;46.3924;5.9265;A2;H2;2.9;9.25;0.95;0.05;
9827;46.389;6.0304;A2;H2;2.8;8.05;0.15;0;
9828;46.3856;6.1343;A2;H2;4.41;19.35;1.2;0;
9831;46.3748;6.4459;A2;H2;4.07;16.5;0;0;
9832;46.371;6.5498;A2;H2;3.83;14.7;0.2;0;
9833;46.3671;6.6536;A2;H2;3.33;9.6;0;0;
9834;46.3631;6.7574;A2;H2;2.77;5.75;0;0;
9896;46.4503;-1.6743;A2;H2;7.06;38.55;2.85;0.2;
9897;46.4539;-1.5703;A2;H2;7.07;38.5;3.05;0.2;
9898;46.4575;-1.4663;A2;H2;8.27;54.65;7.6;0.9;
9899;46.4609;-1.3623;A2;H2;8.02;53.2;5.85;0.55;
9900;46.4642;-1.2582;A2;H2;8.06;53.45;6.15;0.6;
9901;46.4675;-1.1542;A2;H2;8.28;55.15;7;0.7;
9902;46.4706;-1.0501;A2;H2;8.28;55.15;7;0.7;
9903;46.4737;-0.946;A2;H2;8.22;55.1;6.45;0.65;
9904;46.4766;-0.8419;A2;H2;8.21;55.3;6.45;0.6;
9905;46.4795;-0.7378;A2;H2;8.07;53.4;6.95;0.2;
9906;46.4823;-0.6337;A2;H2;8.07;53.2;6.95;0.2;
9907;46.4849;-0.5296;A2;H2;9.24;63.7;12.1;1.5;
9908;46.4875;-0.4254;A2;H2;8.43;57.9;7.85;0.4;
9909;46.49;-0.3213;A2;H2;8.72;61.35;8.25;0.45;
9910;46.4924;-0.2171;A2;H2;8.68;61.05;8;0.3;
9911;46.4947;-0.113;A2;H2;8.7;61.2;8.2;0.4;
9912;46.4969;-0.0088;A2;H2;8.79;61.95;8.6;0.3;
9913;46.499;0.0954;A2;H2;10.6;78.9;16.55;1.6;
9914;46.501;0.1996;A2;H2;10.63;79;16.6;1.7;
9915;46.5029;0.3038;A2;H2;10.24;77.45;13.75;0.25;
9916;46.5047;0.408;A2;H2;10.04;76.55;13.05;0.1;
9917;46.5064;0.5122;A2;H2;10.26;78.65;14;0.3;
9918;46.508;0.6164;A2;H2;10.4;79.7;14.9;0.3;
9919;46.5096;0.7206;A2;H2;9.27;66.8;8.75;0.1;
9920;46.511;0.8248;A2;H2;9.3;67.35;9.05;0.1;
9921;46.5123;0.9291;A2;H2;9.24;66.55;8.6;0.1;
9922;46.5136;1.0333;A2;H2;9.25;66.65;8.7;0.1;
9923;46.5147;1.1375;A2;H2;8.86;63.45;7.1;0.1;
9924;46.5158;1.2418;A2;H2;8.8;62.9;6.55;0.1;
9925;46.5167;1.346;A2;H2;8.83;62.25;9.2;0;
9926;46.5176;1.4503;A2;H2;8.37;57.15;6.05;0;
9927;46.5184;1.5545;A2;H2;8.39;57.55;6.1;0.05;
9928;46.519;1.6588;A2;H2;8.04;53.8;4.7;0;
9929;46.5196;1.7631;A2;H2;7.73;50.55;3.7;0;
9930;46.5201;1.8673;A2;H2;7.74;50.5;3.4;0;
9931;46.5205;1.9716;A2;H2;7.73;50.55;3.7;0;
9932;46.5208;2.0759;A2;H2;7.86;50.65;2;0;
9933;46.5209;2.1801;A2;H2;7.47;51.25;4.65;0;
9934;46.521;2.2844;A2;H2;7.82;52.45;7.15;0.15;
9935;46.521;2.3887;A2;H2;7.85;52.95;7.35;0.1;
9936;46.5209;2.4929;A2;H2;8.52;62.1;5.85;0;
9937;46.5208;2.5972;A2;H2;9.03;64.25;6.2;0.05;
9938;46.5205;2.7015;A2;H2;8.13;54.75;5.15;0;
9939;46.5201;2.8057;A2;H2;7.91;52.85;4.75;0;
9940;46.5196;2.91;A2;H2;8.09;54.35;5.1;0;
9941;46.519;3.0143;A2;H2;8.42;54.4;8.95;1.15;
9942;46.5184;3.1185;A2;H2;8.53;55.35;9.25;1.15;
9943;46.5176;3.2228;A2;H2;8.19;52.95;8.95;0.75;
9944;46.5167;3.327;A2;H2;8.4;56.15;9.65;1;
9945;46.5158;3.4313;A2;H2;7.9;51.1;6.5;0.05;
9946;46.5147;3.5355;A2;H2;7.99;51.75;6.9;0.25;
9947;46.5136;3.6398;A2;H2;8.04;52.45;6.7;0.2;
9948;46.5124;3.744;A2;H2;8.07;52.5;6.7;0.2;
9949;46.511;3.8482;A2;H2;8.01;51.75;6.9;0.25;
9950;46.5096;3.9525;A2;H2;7.7;49.05;11.05;2.05;
9951;46.5081;4.0567;A2;H2;7.74;49.3;11.2;2.05;
9952;46.5064;4.1609;A2;H2;7.79;49.45;11.3;2.2;
9953;46.5047;4.2651;A2;H2;6.67;39.25;5.85;0.1;
9954;46.5029;4.3693;A2;H2;6.64;39.15;5.65;0;
9955;46.501;4.4735;A2;H2;6.67;39.25;5.85;0.1;
9956;46.499;4.5777;A2;H2;7.02;41.15;6.85;0.15;
9957;46.4969;4.6819;A2;H2;7.05;41.3;6.75;0.15;
9958;46.4947;4.7861;A2;H2;6.76;39.55;6.2;0.1;
9959;46.4924;4.8902;A2;H2;7.34;46.75;5.65;0;
9960;46.49;4.9944;A2;H2;7.94;51.85;9.55;0.05;
9961;46.4876;5.0985;A2;H2;6.44;38.25;3.35;0;
9962;46.485;5.2027;A2;H2;6.44;38.25;3.35;0;
9963;46.4823;5.3068;A2;H2;6.36;36.55;5.2;0.1;
9964;46.4795;5.4109;A2;H2;4.76;23.1;1.1;0;
9965;46.4767;5.515;A2;H2;4.65;21.95;0.85;0;
9966;46.4737;5.6191;A2;H2;4.55;21.3;0.3;0;
9967;46.4707;5.7232;A2;H2;4.07;15.45;0.15;0;
9968;46.4675;5.8272;A2;H2;3.24;11.15;1.85;0.2;
9969;46.4643;5.9313;A2;H2;3.15;10.6;1.6;0.15;
9970;46.4609;6.0353;A2;H2;2.87;9.15;0.95;0.05;
10038;46.5185;-1.7838;A2;H2;7.06;38.7;2.95;0.2;
10039;46.5222;-1.6796;A2;H2;8.26;54.6;7.6;0.9;
10040;46.5258;-1.5755;A2;H2;8.24;54.55;7.35;0.9;
10041;46.5294;-1.4713;A2;H2;8.2;54.4;7.15;0.8;
10042;46.5328;-1.3672;A2;H2;8.24;54.55;7.35;0.9;
10043;46.5361;-1.263;A2;H2;8.26;54.6;7.55;0.9;
10044;46.5394;-1.1588;A2;H2;7.95;53.3;5;0.1;
10045;46.5425;-1.0546;A2;H2;8.2;55.35;6.45;0.6;
10046;46.5456;-0.9504;A2;H2;8.16;54.75;6.5;0.6;
10047;46.5486;-0.8461;A2;H2;8.27;55.8;7.85;0.4;
10048;46.5514;-0.7419;A2;H2;8.31;56.05;8;0.55;
10049;46.5542;-0.6376;A2;H2;8.01;53.55;5.75;0.15;
10050;46.5569;-0.5334;A2;H2;8.36;57.3;7.7;0.45;
10051;46.5594;-0.4291;A2;H2;8.2;56.35;7.35;0.7;
10052;46.5619;-0.3248;A2;H2;8.15;56.25;7.15;0.45;
10053;46.5643;-0.2205;A2;H2;8.63;60.55;7.9;0.3;
10054;46.5666;-0.1162;A2;H2;8.61;60.4;7.9;0.25;
10055;46.5688;-0.0119;A2;H2;8.76;61.5;8.55;0.5;
10056;46.5709;0.0924;A2;H2;10.6;78.9;16.55;1.6;
10057;46.5729;0.1967;A2;H2;10.73;79.3;17;2.2;
10058;46.5748;0.3011;A2;H2;10.1;77.5;13.35;0.15;
10059;46.5767;0.4054;A2;H2;10.11;77.5;13.35;0.15;
10060;46.5784;0.5097;A2;H2;10.1;77.5;13.35;0.15;
10061;46.58;0.6141;A2;H2;10.25;77.8;14.2;0.2;
10062;46.5815;0.7185;A2;H2;9.2;66.1;8.5;0.1;
10063;46.583;0.8228;A2;H2;9.31;67.5;9;0.1;
10064;46.5843;0.9272;A2;H2;9.36;67.95;9.15;0.1;
10065;46.5855;1.0316;A2;H2;9.3;65.35;8.7;0.1;
10066;46.5867;1.1359;A2;H2;8.99;64.75;7.6;0.1;
10067;46.5877;1.2403;A2;H2;8.86;62.7;5.6;0;
10068;46.5887;1.3447;A2;H2;8.71;60.5;5.1;0;
10069;46.5896;1.4491;A2;H2;8.8;62.95;7.75;0.15;
10070;46.5903;1.5535;A2;H2;8.7;61.15;7.65;0.1;
10071;46.591;1.6579;A2;H2;8.36;56.95;6.05;0;
10072;46.5916;1.7623;A2;H2;8.36;56.9;6.05;0.05;
10073;46.5921;1.8667;A2;H2;8.27;56.1;5.55;0;
10074;46.5924;1.9711;A2;H2;8.26;55.3;3.5;0;
10075;46.5927;2.0755;A2;H2;8.23;55.1;3.45;0;
10076;46.5929;2.1799;A2;H2;8.2;54.6;3.35;0;
10077;46.593;2.2843;A2;H2;8.62;59.9;10;0.4;
10078;46.593;2.3887;A2;H2;8.24;56.75;7.7;0.1;
10079;46.5929;2.4931;A2;H2;8.72;64.3;6.95;0;
10080;46.5927;2.5976;A2;H2;8.98;63.8;6.05;0.05;
10081;46.5924;2.702;A2;H2;7.94;53.1;4.9;0;
