#-----------------------------------------------------------------------------
# Date d'extraction : 31/08/2021 - 07h56 loc.
#-----------------------------------------------------------------------------
# Producteur : DSM
# Experience : IFM2009
# Modele     : ARPEGE_V4_CNRM (SST_CNRM)
# Scenario :
#     A1B : Sc�nario interm�diaire
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM : Indicateur feux de for�t
#     NORIFM20 : Indicateur feux de for�t nbj sup � 20
#     NORIFM40 : Indicateur feux de for�t nbj sup � 40
#     NORIFM60 : Indicateur feux de for�t nbj sup � 60
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORIFM;NORIFM20;NORIFM40;NORIFM60;
4787;43.9305;2.3863;A1B;H2;7.99;48.9;10.25;0.25;
4788;43.9304;2.4858;A1B;H2;7.81;47.05;10.1;0.3;
4789;43.9302;2.5854;A1B;H2;10.88;70.7;26.15;7.5;
4790;43.93;2.6849;A1B;H2;10.68;70.45;25.4;4.9;
4791;43.9296;2.7844;A1B;H2;10.53;69.25;24.4;4.1;
4792;43.9291;2.8839;A1B;H2;10.9;70.8;26.55;7.3;
4793;43.9286;2.9834;A1B;H2;12.28;74.6;32.4;14.7;
4794;43.928;3.0829;A1B;H2;11.1;66.55;28.5;11.95;
4795;43.9272;3.1824;A1B;H2;11.26;66.9;28.95;12.45;
4796;43.9264;3.2819;A1B;H2;10.91;65.05;28.25;11.4;
4797;43.9255;3.3814;A1B;H2;10.12;57.5;19.55;7.65;
4798;43.9245;3.4809;A1B;H2;10.32;59.35;19.75;7.5;
4799;43.9234;3.5804;A1B;H2;11.05;66.8;20.85;8.25;
4800;43.9222;3.6799;A1B;H2;13.8;90;35.45;12.95;
4801;43.921;3.7794;A1B;H2;14.86;101.8;33.2;9.4;
4802;43.9196;3.8789;A1B;H2;16.44;112.9;40.25;14.3;
4803;43.9181;3.9783;A1B;H2;17.21;118.95;43.5;16.6;
4804;43.9166;4.0778;A1B;H2;17.66;121.45;47.55;19.25;
4805;43.9149;4.1773;A1B;H2;17.49;120.4;47;18.4;
4806;43.9132;4.2767;A1B;H2;18.24;124.9;49.55;19.85;
4807;43.9114;4.3762;A1B;H2;19.3;138.8;54.55;14.9;
4808;43.9095;4.4756;A1B;H2;19.59;141.65;56.2;15.8;
4809;43.9075;4.5751;A1B;H2;22.08;152.3;72.2;27.55;
4810;43.9054;4.6745;A1B;H2;21.59;149.5;69.9;26.1;
4811;43.9032;4.7739;A1B;H2;24.82;169.65;81.9;38.05;
4812;43.9009;4.8733;A1B;H2;22.89;159.9;72.7;31.05;
4813;43.8986;4.9728;A1B;H2;22.66;158.75;71.7;30.05;
4814;43.8961;5.0722;A1B;H2;21.07;152.7;66.7;23.2;
4815;43.8936;5.1715;A1B;H2;18.82;137.2;49.8;16.05;
4816;43.8909;5.2709;A1B;H2;19.26;140.1;52.05;17.55;
4817;43.8882;5.3703;A1B;H2;18.8;137.2;49.75;15.95;
4818;43.8854;5.4697;A1B;H2;17.45;127.45;41.6;13.6;
4819;43.8825;5.569;A1B;H2;17.05;123.6;39.6;13.25;
4820;43.8795;5.6684;A1B;H2;16.91;110.8;37.55;14.8;
4821;43.8764;5.7677;A1B;H2;17.58;114.35;41.05;16.2;
4822;43.8732;5.867;A1B;H2;19.28;132.95;51.4;18.95;
4823;43.8699;5.9663;A1B;H2;16.23;113.1;34.4;13.3;
4824;43.8665;6.0656;A1B;H2;15.4;104.9;31.65;12.7;
4825;43.8631;6.1649;A1B;H2;13.6;90.3;25.65;10.55;
4826;43.8595;6.2642;A1B;H2;8.35;39.7;10.7;1.4;
4827;43.8559;6.3634;A1B;H2;9.2;47.05;13.3;2.05;
4828;43.8522;6.4627;A1B;H2;9.45;47.75;16.65;7.05;
4829;43.8484;6.5619;A1B;H2;7.95;37.3;12.05;3.6;
4830;43.8445;6.6611;A1B;H2;9.36;44.35;13.55;6.9;
4831;43.8405;6.7604;A1B;H2;8.32;41.4;7.45;1.55;
4832;43.8364;6.8595;A1B;H2;9.03;46.5;7.75;1.4;
4833;43.8322;6.9587;A1B;H2;8.59;43.35;7.2;1.3;
4834;43.8279;7.0579;A1B;H2;10.15;56.55;9.65;2.15;
4835;43.8235;7.157;A1B;H2;12.47;76.6;13.5;5.85;
4836;43.8191;7.2562;A1B;H2;7.69;29.9;6.2;2.15;
4837;43.8146;7.3553;A1B;H2;7.9;30.7;6.7;2.45;
4838;43.8099;7.4544;A1B;H2;7.38;27.55;5.85;2.1;
4893;43.9417;-1.2978;A1B;H2;5.79;27.45;0.8;0;
4894;43.945;-1.1983;A1B;H2;5.47;25.25;0.2;0;
4895;43.9482;-1.0989;A1B;H2;6.34;37;1.55;0;
4896;43.9513;-0.9994;A1B;H2;6.24;36.35;1.35;0;
4897;43.9543;-0.9;A1B;H2;6.3;36.8;1.45;0;
4898;43.9572;-0.8005;A1B;H2;6.42;37.4;1.7;0;
4899;43.96;-0.701;A1B;H2;7.21;45.3;2.5;0;
4900;43.9628;-0.6015;A1B;H2;7.22;45.4;2.55;0;
4901;43.9654;-0.502;A1B;H2;8.13;55.95;5.95;0.15;
4902;43.968;-0.4025;A1B;H2;8.05;54.6;5.95;0.05;
4903;43.9704;-0.303;A1B;H2;7.81;52.75;4.9;0.05;
4904;43.9728;-0.2034;A1B;H2;7.14;45.8;1.55;0;
4905;43.9751;-0.1039;A1B;H2;7.02;43.2;2.55;0;
4906;43.9773;-0.0043;A1B;H2;6.95;42.5;2.5;0;
4907;43.9793;0.0952;A1B;H2;7.42;47.5;2.8;0;
4908;43.9814;0.1948;A1B;H2;7.91;51.05;5.25;0.05;
4909;43.9833;0.2944;A1B;H2;7.89;50.6;5;0;
4910;43.9851;0.3939;A1B;H2;7.6;47.4;5.85;0.2;
4911;43.9868;0.4935;A1B;H2;7.27;45.4;2.85;0;
4912;43.9885;0.5931;A1B;H2;7.58;48.4;3.3;0;
4913;43.99;0.6927;A1B;H2;9.04;61.1;12.7;0.65;
4914;43.9915;0.7923;A1B;H2;9.08;61.3;12.65;0.8;
4915;43.9928;0.8919;A1B;H2;8.61;61.05;5.15;0.05;
4916;43.9941;0.9915;A1B;H2;8.12;56.35;4.6;0.3;
4917;43.9953;1.0911;A1B;H2;8.25;57.2;4.55;0.25;
4918;43.9964;1.1908;A1B;H2;8.76;63.4;3.15;0;
4919;43.9974;1.2904;A1B;H2;8.77;63.55;3;0;
4920;43.9983;1.39;A1B;H2;8.59;62.1;2.85;0;
4921;43.9991;1.4896;A1B;H2;8.71;61.6;5.05;0;
4922;43.9999;1.5893;A1B;H2;8.58;58.6;9.5;0.35;
4923;44.0005;1.6889;A1B;H2;8.19;54.9;8.2;0.3;
4924;44.0011;1.7885;A1B;H2;8.12;54.3;7.45;0.2;
4925;44.0015;1.8882;A1B;H2;8.28;55.25;8.5;0.3;
4926;44.0019;1.9878;A1B;H2;8.13;54.45;7.5;0.2;
4927;44.0022;2.0875;A1B;H2;8.05;53.45;8.2;0.3;
4928;44.0023;2.1871;A1B;H2;8.08;54.05;7.7;0.25;
4929;44.0024;2.2867;A1B;H2;7.39;44.55;8.75;0.05;
4930;44.0024;2.3864;A1B;H2;7.16;43.3;8.15;0.05;
4931;44.0023;2.486;A1B;H2;6.75;40.55;6.5;0;
4932;44.0022;2.5857;A1B;H2;10.84;70.75;26.25;6.15;
4933;44.0019;2.6853;A1B;H2;10.64;70.45;25.2;4.5;
4934;44.0015;2.785;A1B;H2;10.77;70.55;25.6;6.1;
4935;44.0011;2.8846;A1B;H2;11.4;72.3;28.7;11.25;
4936;44.0005;2.9842;A1B;H2;11.39;68.9;28.2;12.2;
4937;43.9999;3.0839;A1B;H2;11.44;68.35;29.25;12.95;
4938;43.9991;3.1835;A1B;H2;10.74;63.75;27.45;11.25;
4939;43.9983;3.2831;A1B;H2;11.89;71.15;31.05;14.1;
4940;43.9974;3.3827;A1B;H2;10.75;64.05;26.55;10.25;
4941;43.9964;3.4824;A1B;H2;9.55;50;18.95;7.55;
4942;43.9953;3.582;A1B;H2;11.44;71.4;22.75;7.85;
4943;43.9941;3.6816;A1B;H2;12.69;82.25;28.9;9.1;
4944;43.9929;3.7812;A1B;H2;10.97;73;17.95;4.95;
4945;43.9915;3.8808;A1B;H2;13.32;91.2;29.45;8.5;
4946;43.99;3.9804;A1B;H2;17.05;117.2;45.8;17.55;
4947;43.9885;4.08;A1B;H2;17.72;121.85;47.8;19.3;
4948;43.9868;4.1796;A1B;H2;17.9;122.7;48.1;19.45;
4949;43.9851;4.2792;A1B;H2;17.26;118.25;44.4;16.55;
4950;43.9833;4.3788;A1B;H2;17.45;119.2;44.9;16.9;
4951;43.9814;4.4783;A1B;H2;19.78;143.1;57.6;16.35;
4952;43.9794;4.5779;A1B;H2;19.35;139.4;54.7;14.9;
4953;43.9773;4.6775;A1B;H2;21.73;153.15;68.8;27.55;
4954;43.9751;4.777;A1B;H2;23.76;163.05;78.6;34.35;
4955;43.9728;4.8766;A1B;H2;23.25;161.75;74.3;32.05;
4956;43.9704;4.9761;A1B;H2;22.19;158.4;72.2;27.55;
4957;43.968;5.0756;A1B;H2;19.46;143.2;58.8;17.55;
4958;43.9654;5.1751;A1B;H2;17.11;123.9;39.8;13.2;
4959;43.9628;5.2746;A1B;H2;16.65;118.25;37.5;13.3;
4960;43.9601;5.3741;A1B;H2;15.83;109.5;35.45;12.05;
4961;43.9572;5.4736;A1B;H2;14.1;92;29.8;10.25;
4962;43.9543;5.5731;A1B;H2;16.49;107.35;35.05;14.5;
4963;43.9513;5.6726;A1B;H2;16.05;105.55;34;14.65;
4964;43.9482;5.772;A1B;H2;17.2;112.5;39.05;15.55;
4965;43.945;5.8715;A1B;H2;18.03;120.95;44.05;16;
4966;43.9418;5.9709;A1B;H2;15.71;106.9;32.7;13;
4967;43.9384;6.0703;A1B;H2;14.44;99.55;27.4;11.1;
4968;43.9349;6.1697;A1B;H2;14.16;96.6;26.65;10.7;
4969;43.9314;6.2691;A1B;H2;10.13;57.45;15.7;4.1;
4970;43.9277;6.3685;A1B;H2;12.56;78.65;21.7;10.4;
4971;43.924;6.4679;A1B;H2;8.85;44.05;15.4;6.2;
4972;43.9202;6.5673;A1B;H2;8.5;41.65;13.95;5.2;
4973;43.9163;6.6666;A1B;H2;10.01;49.35;15.55;7.5;
4974;43.9123;6.7659;A1B;H2;10.75;55.7;17.65;7.2;
4975;43.9082;6.8653;A1B;H2;11.04;60.55;18.4;6.8;
4976;43.904;6.9646;A1B;H2;10;54.85;9.55;2.15;
4977;43.8997;7.0639;A1B;H2;9.04;44.15;6.7;1.75;
4978;43.8953;7.1631;A1B;H2;9.69;48.55;7.9;2.8;
4979;43.8909;7.2624;A1B;H2;6.7;23.65;4.6;1.05;
4980;43.8863;7.3616;A1B;H2;6.41;20.95;4.35;1.15;
4981;43.8817;7.4609;A1B;H2;7.59;29.45;5.65;1.8;
5036;44.0136;-1.3024;A1B;H2;5.63;27.25;0.25;0;
5037;44.0168;-1.2028;A1B;H2;5.58;26.65;0.25;0;
5038;44.02;-1.1032;A1B;H2;6.43;37.8;1.55;0;
5039;44.0231;-1.0037;A1B;H2;6.33;37;1.55;0;
5040;44.0261;-0.9041;A1B;H2;6.34;37.05;1.55;0;
5041;44.0291;-0.8045;A1B;H2;7.4;47.3;6;0.1;
5042;44.0319;-0.7049;A1B;H2;7.88;53;6.05;0.05;
5043;44.0346;-0.6052;A1B;H2;7.92;53.1;6.2;0.05;
5044;44.0373;-0.5056;A1B;H2;7.97;54.05;5.45;0.05;
5045;44.0398;-0.406;A1B;H2;8.02;54.5;5.6;0.05;
5046;44.0423;-0.3063;A1B;H2;8;54.2;5.7;0.05;
5047;44.0447;-0.2066;A1B;H2;7.13;45.1;1.95;0;
5048;44.047;-0.107;A1B;H2;7.02;43.2;2.55;0;
5049;44.0491;-0.0073;A1B;H2;6.97;42.6;2.5;0;
5050;44.0512;0.0924;A1B;H2;7.33;47.65;2.05;0;
5051;44.0533;0.1921;A1B;H2;7.55;49.2;3.6;0.05;
5052;44.0552;0.2918;A1B;H2;8.03;51.75;5.95;0;
5053;44.057;0.3915;A1B;H2;7.98;52.5;3.95;0.1;
5054;44.0587;0.4912;A1B;H2;7.85;51.35;3.55;0.05;
5055;44.0604;0.5909;A1B;H2;7.77;50.3;3.45;0.05;
5056;44.0619;0.6906;A1B;H2;9.12;61.7;12.95;0.85;
5057;44.0634;0.7904;A1B;H2;9.05;61.1;12.7;0.65;
5058;44.0648;0.8901;A1B;H2;8.34;58.45;4.6;0.3;
5059;44.066;0.9898;A1B;H2;8.36;58.8;4.35;0.25;
5060;44.0672;1.0896;A1B;H2;8.4;58.95;4.75;0.25;
5061;44.0683;1.1893;A1B;H2;8.35;58.6;4.35;0.3;
5062;44.0693;1.2891;A1B;H2;8.32;58.25;4.6;0.35;
5063;44.0702;1.3888;A1B;H2;8.7;62.95;2.9;0;
5064;44.0711;1.4886;A1B;H2;8.92;65.4;5.2;0;
5065;44.0718;1.5883;A1B;H2;8.53;61.4;5.8;0;
5066;44.0724;1.6881;A1B;H2;8.26;55.05;9.95;0.45;
5067;44.073;1.7878;A1B;H2;7.73;50;6.9;0.25;
5068;44.0734;1.8876;A1B;H2;8.21;54.9;8.3;0.3;
5069;44.0738;1.9874;A1B;H2;8.11;54.2;7.65;0.25;
5070;44.0741;2.0871;A1B;H2;8.03;53.2;8.2;0.3;
5071;44.0743;2.1869;A1B;H2;7.78;51.1;9.1;0.1;
5072;44.0744;2.2867;A1B;H2;6.93;43.35;4.7;0;
5073;44.0744;2.3865;A1B;H2;6.78;40.75;6.85;0;
5074;44.0743;2.4862;A1B;H2;7.92;51.35;11.55;0.05;
5075;44.0741;2.586;A1B;H2;7.71;49.45;12.55;0.45;
5076;44.0738;2.6858;A1B;H2;10.77;70.35;28.1;8.35;
5077;44.0734;2.7855;A1B;H2;11.88;77.45;32.2;11.55;
5078;44.073;2.8853;A1B;H2;11.62;76.25;30.8;10.45;
5079;44.0724;2.985;A1B;H2;11.22;67.9;27.45;11.6;
5080;44.0718;3.0848;A1B;H2;11.73;68.75;28.75;14.35;
5081;44.0711;3.1846;A1B;H2;11.11;66.5;28.6;11.85;
5082;44.0702;3.2843;A1B;H2;11.35;68.5;29.65;12;
5083;44.0693;3.3841;A1B;H2;9.33;53.25;19.95;7.8;
5084;44.0683;3.4838;A1B;H2;8.49;46.3;17.8;5.45;
5085;44.0672;3.5836;A1B;H2;9.15;51.55;19.75;7.65;
5086;44.0661;3.6833;A1B;H2;10.75;63.95;20.4;8.1;
5087;44.0648;3.783;A1B;H2;10.57;69.65;17;4.4;
5088;44.0634;3.8828;A1B;H2;13.17;90.45;28.5;7.5;
5089;44.0619;3.9825;A1B;H2;14.2;97.05;34.25;9.7;
5090;44.0604;4.0822;A1B;H2;17.6;121;47.35;19;
5091;44.0588;4.1819;A1B;H2;16.68;114.5;42.05;15.4;
5092;44.057;4.2817;A1B;H2;15.57;107.4;37;12;
5093;44.0552;4.3814;A1B;H2;15.98;109.9;39.05;13.65;
5094;44.0533;4.4811;A1B;H2;17.2;116.6;47.1;19.75;
5095;44.0513;4.5807;A1B;H2;20.41;148.25;60.55;19.45;
5096;44.0492;4.6804;A1B;H2;22.3;156.2;71;29.35;
5097;44.047;4.7801;A1B;H2;24.32;158.8;79.85;41.65;
5098;44.0447;4.8798;A1B;H2;22.98;160.15;72.75;31.3;
5099;44.0423;4.9794;A1B;H2;19.32;139.2;58.45;18.65;
5100;44.0399;5.0791;A1B;H2;18.16;131.4;52.1;14.9;
5101;44.0373;5.1787;A1B;H2;16.66;120.6;40.7;12.7;
5102;44.0347;5.2784;A1B;H2;15.08;104.1;33.2;11.4;
5103;44.0319;5.378;A1B;H2;14.39;94.85;32.1;11.05;
5104;44.0291;5.4776;A1B;H2;13.9;89.4;28.25;13.1;
5105;44.0262;5.5772;A1B;H2;14.72;96.1;28.6;13.2;
5106;44.0232;5.6768;A1B;H2;15.47;102.4;31.7;14.25;
5107;44.0201;5.7764;A1B;H2;15.72;104.05;32.85;14.3;
5108;44.0169;5.876;A1B;H2;16.88;110.45;37.1;15.05;
5109;44.0136;5.9755;A1B;H2;15.91;107.1;35.4;14.15;
5110;44.0102;6.0751;A1B;H2;15.09;104.75;32.2;13.2;
5111;44.0068;6.1746;A1B;H2;14.43;100.95;29.15;11.3;
5112;44.0032;6.2741;A1B;H2;11.03;71.1;18.3;4.25;
5113;43.9996;6.3736;A1B;H2;9.53;48.3;16.7;7.25;
5114;43.9958;6.4731;A1B;H2;7.79;36.65;11.7;2.7;
5115;43.992;6.5726;A1B;H2;7.58;35;10.65;2.05;
5116;43.9881;6.6721;A1B;H2;7.43;31.55;8.65;2.85;
5117;43.9841;6.7716;A1B;H2;9.6;54.05;12.1;4.35;
5118;43.98;6.871;A1B;H2;8.6;43.65;7.15;1.3;
5119;43.9758;6.9704;A1B;H2;9.04;46.6;7.65;1.35;
5120;43.9715;7.0698;A1B;H2;7.52;31.5;6.15;1.6;
5121;43.9671;7.1692;A1B;H2;7.46;29.2;6.85;2.95;
5122;43.9627;7.2686;A1B;H2;6.67;23.35;4.6;1.05;
5123;43.9581;7.368;A1B;H2;5.93;20.6;5.05;2.05;
5124;43.9535;7.4673;A1B;H2;6.28;19.9;4.9;2;
5125;43.9487;7.5667;A1B;H2;6.59;25.95;3.45;0.3;
5179;44.0854;-1.307;A1B;H2;7.76;43.65;7.2;0.6;
5180;44.0887;-1.2073;A1B;H2;7.66;43.3;6.7;0.35;
5181;44.0919;-1.1076;A1B;H2;7.59;48.85;7;0.2;
5182;44.095;-1.0079;A1B;H2;7.45;47.55;6.55;0.15;
5183;44.098;-0.9082;A1B;H2;7.34;46.65;5.3;0;
5184;44.1009;-0.8085;A1B;H2;7.36;46.95;5.35;0;
5185;44.1038;-0.7087;A1B;H2;7.32;46.3;5.45;0;
5186;44.1065;-0.609;A1B;H2;7.84;52.55;5.65;0;
5187;44.1092;-0.5092;A1B;H2;7.87;53.55;4.85;0.05;
5188;44.1117;-0.4094;A1B;H2;7.81;52.75;4.9;0.05;
5189;44.1142;-0.3097;A1B;H2;7.83;53;4.85;0.05;
5190;44.1166;-0.2099;A1B;H2;7.75;51.95;4.75;0.05;
5191;44.1188;-0.1101;A1B;H2;6.96;42.55;2.4;0;
5192;44.121;-0.0103;A1B;H2;6.88;43;1.35;0;
5193;44.1231;0.0895;A1B;H2;7.25;46.65;1.9;0;
5194;44.1252;0.1894;A1B;H2;7.33;47.6;2.05;0;
5195;44.1271;0.2892;A1B;H2;8.11;53.5;4.35;0.1;
5196;44.1289;0.389;A1B;H2;7.86;51.35;3.55;0.05;
5197;44.1306;0.4888;A1B;H2;7.76;50.2;3.5;0.05;
5198;44.1323;0.5887;A1B;H2;7.89;51.8;3.7;0.05;
5199;44.1338;0.6885;A1B;H2;8.01;53.15;3.95;0.1;
5200;44.1353;0.7884;A1B;H2;8.37;57.05;7.05;0.25;
5201;44.1367;0.8882;A1B;H2;8.16;56.6;4;0;
5202;44.138;0.9881;A1B;H2;8.19;56.7;4.25;0;
5203;44.1391;1.088;A1B;H2;8.06;55.75;3.75;0;
5204;44.1402;1.1879;A1B;H2;8.19;56.7;4.25;0;
5205;44.1412;1.2877;A1B;H2;8.12;56.2;4.35;0;
5206;44.1422;1.3876;A1B;H2;8.21;55.6;6.15;0;
5207;44.143;1.4875;A1B;H2;8.74;63.65;5.05;0;
5208;44.1437;1.5874;A1B;H2;8.59;62.25;4.45;0;
5209;44.1444;1.6873;A1B;H2;8.07;52.9;9.15;0.35;
5210;44.1449;1.7872;A1B;H2;8.07;53.1;8.8;0.35;
5211;44.1454;1.887;A1B;H2;8.41;56.25;10.35;0.7;
5212;44.1457;1.9869;A1B;H2;8.6;58.95;11.75;0.5;
5213;44.146;2.0868;A1B;H2;7.42;47.95;7.05;0;
5214;44.1462;2.1867;A1B;H2;7.54;49.1;8.05;0;
5215;44.1463;2.2866;A1B;H2;8.23;56.15;9.35;0;
5216;44.1463;2.3865;A1B;H2;8;52;11.5;0.05;
5217;44.1462;2.4864;A1B;H2;7.92;50.7;13.3;0.3;
5218;44.146;2.5863;A1B;H2;7.41;46.95;11.35;0.2;
5219;44.1457;2.6862;A1B;H2;9.91;64.4;26.05;3.1;
5220;44.1454;2.7861;A1B;H2;9.48;61.1;24;3;
5221;44.1449;2.886;A1B;H2;9.33;60;22.5;3.05;
5222;44.1444;2.9859;A1B;H2;11.2;71.85;28.7;11;
5223;44.1437;3.0858;A1B;H2;11.82;69.95;29;14.5;
5224;44.143;3.1856;A1B;H2;10.23;61.8;23.35;8.85;
5225;44.1422;3.2855;A1B;H2;10.16;60;24.85;8.4;
5226;44.1413;3.3854;A1B;H2;9.06;50.7;19.45;7.15;
5227;44.1403;3.4853;A1B;H2;7.77;44;16.2;4.5;
5228;44.1392;3.5852;A1B;H2;7.75;43.3;16.45;5;
5229;44.138;3.685;A1B;H2;10.66;62.7;20.35;8;
5230;44.1367;3.7849;A1B;H2;9.78;65.9;15.6;2.2;
5231;44.1353;3.8847;A1B;H2;10.06;68.2;15.7;2.55;
5232;44.1339;3.9846;A1B;H2;13.06;89.95;27.5;7.3;
5233;44.1323;4.0844;A1B;H2;16.39;112.55;40.6;14.8;
5234;44.1307;4.1843;A1B;H2;16.16;111.05;39.85;14.2;
5235;44.1289;4.2841;A1B;H2;14.81;101.45;35.8;12.3;
5236;44.1271;4.384;A1B;H2;15.65;106.9;39.35;14.9;
5237;44.1252;4.4838;A1B;H2;16.86;114.45;45.6;18.6;
5238;44.1232;4.5836;A1B;H2;19.39;135.25;58.45;22.9;
5239;44.1211;4.6834;A1B;H2;23.8;163.2;78.8;34.5;
5240;44.1189;4.7832;A1B;H2;24.8;160.9;81.5;43.25;
5241;44.1166;4.883;A1B;H2;23.97;157.4;77.9;40.45;
5242;44.1142;4.9828;A1B;H2;18.33;132.35;52.9;15.5;
5243;44.1117;5.0826;A1B;H2;16.77;122.4;42.35;10.25;
5244;44.1092;5.1823;A1B;H2;15.73;114.55;35.3;11.4;
5245;44.1065;5.2821;A1B;H2;12.81;84.95;26.05;7.6;
5246;44.1038;5.3818;A1B;H2;13.81;91.25;28.1;12.4;
5247;44.101;5.4816;A1B;H2;13.54;86.85;27.15;12.8;
5248;44.098;5.5813;A1B;H2;11.73;73.4;19.7;10.25;
5249;44.095;5.681;A1B;H2;11.57;72.05;19.35;10.15;
5250;44.0919;5.7807;A1B;H2;9.78;55.1;15.35;6.75;
5251;44.0887;5.8804;A1B;H2;13.93;89.8;25.8;12.6;
5252;44.0854;5.9801;A1B;H2;17.15;113.1;38.05;14.85;
5253;44.0821;6.0798;A1B;H2;13.09;88.1;23.2;9.35;
5254;44.0786;6.1795;A1B;H2;14.16;98.15;27.1;11.05;
5255;44.075;6.2791;A1B;H2;11.23;72.55;18.2;4.4;
5256;44.0714;6.3788;A1B;H2;8.17;38.8;10.2;1;
5257;44.0676;6.4784;A1B;H2;7.16;33.8;7.3;0.35;
5258;44.0638;6.578;A1B;H2;5.58;19.4;3.5;0.4;
5259;44.0599;6.6776;A1B;H2;4.36;9.25;0.8;0;
5260;44.0559;6.7772;A1B;H2;4.67;12.65;1.5;0.2;
5261;44.0518;6.8767;A1B;H2;4.66;12.7;1.3;0.2;
5262;44.0476;6.9763;A1B;H2;4.97;13.2;3.05;0.65;
5263;44.0433;7.0758;A1B;H2;7.48;31.3;6.3;2.1;
5264;44.0389;7.1754;A1B;H2;5.55;17.6;4.5;1.7;
5265;44.0344;7.2749;A1B;H2;6.09;21.6;5.4;2.15;
5266;44.0299;7.3744;A1B;H2;4.26;8.45;1.9;0.4;
5267;44.0252;7.4739;A1B;H2;4.73;12;2.65;0.6;
5268;44.0205;7.5733;A1B;H2;5.65;17.15;1.95;0.05;
5323;44.1606;-1.2118;A1B;H2;7.64;43.15;6.8;0.4;
5324;44.1638;-1.112;A1B;H2;7.65;49.4;7.35;0.2;
5325;44.1669;-1.0122;A1B;H2;7.53;48;6.95;0.2;
5326;44.1699;-0.9123;A1B;H2;7.4;47.25;5.95;0.1;
5327;44.1728;-0.8125;A1B;H2;7.42;47.3;6;0.05;
5328;44.1756;-0.7126;A1B;H2;7.36;46.95;5.65;0.05;
5329;44.1784;-0.6127;A1B;H2;7.89;54.95;4.65;0;
5330;44.181;-0.5128;A1B;H2;7.83;54.35;4.4;0;
5331;44.1836;-0.4129;A1B;H2;7.75;51.95;4.75;0.05;
5332;44.1861;-0.313;A1B;H2;7.69;50.95;4.8;0.05;
5333;44.1885;-0.2131;A1B;H2;7.63;50.45;4.25;0;
5334;44.1907;-0.1132;A1B;H2;7.28;47.05;1.95;0;
5335;44.1929;-0.0133;A1B;H2;7.31;47.45;2.1;0;
5336;44.195;0.0867;A1B;H2;7.36;47.9;2.1;0;
5337;44.1971;0.1866;A1B;H2;7.29;47.2;1.9;0;
5338;44.199;0.2866;A1B;H2;7.97;52.2;4;0.1;
5339;44.2008;0.3865;A1B;H2;7.94;52.5;4.15;0.25;
5340;44.2025;0.4865;A1B;H2;8;53.25;4.25;0.15;
5341;44.2042;0.5865;A1B;H2;7.92;52.4;4.2;0.25;
5342;44.2058;0.6864;A1B;H2;8.16;55.3;6.3;0.2;
5343;44.2072;0.7864;A1B;H2;8.13;54.95;5.9;0.2;
5344;44.2086;0.8864;A1B;H2;7.88;52.4;4.55;0.15;
5345;44.2099;0.9864;A1B;H2;8;55.3;3.45;0;
5346;44.2111;1.0864;A1B;H2;8.12;56.2;4.35;0;
5347;44.2122;1.1864;A1B;H2;7.96;54.85;3.65;0;
5348;44.2132;1.2864;A1B;H2;8.11;55.15;5.6;0;
5349;44.2141;1.3864;A1B;H2;8.19;55.6;6.15;0;
5350;44.2149;1.4864;A1B;H2;8.01;54.05;5.1;0;
5351;44.2156;1.5864;A1B;H2;8.11;55.2;5.55;0;
5352;44.2163;1.6864;A1B;H2;8.06;52.55;9.35;0.45;
5353;44.2168;1.7865;A1B;H2;8.03;51.9;9.4;0.45;
5354;44.2173;1.8865;A1B;H2;7.66;48.4;7.85;0.35;
5355;44.2177;1.9865;A1B;H2;7.98;52.9;9.8;0.2;
5356;44.2179;2.0865;A1B;H2;7.45;49.55;7.3;0;
5357;44.2181;2.1865;A1B;H2;8.11;55.6;9.15;0;
5358;44.2182;2.2866;A1B;H2;8.15;55.8;8.75;0;
5359;44.2182;2.3866;A1B;H2;7.89;50.55;13.35;0.35;
5360;44.2181;2.4866;A1B;H2;7.92;50.65;13.25;0.3;
5361;44.2179;2.5866;A1B;H2;7.42;47.1;11.35;0.2;
5362;44.2177;2.6866;A1B;H2;10.24;67.1;27.05;3.6;
5363;44.2173;2.7867;A1B;H2;9.91;64.4;25.95;3.55;
5364;44.2168;2.8867;A1B;H2;9.5;60.55;23.35;5.1;
5365;44.2163;2.9867;A1B;H2;10.19;66.15;26;6.1;
5366;44.2157;3.0867;A1B;H2;11.43;73.45;29.6;11.65;
5367;44.2149;3.1867;A1B;H2;10.57;63.35;24.25;10.55;
5368;44.2141;3.2867;A1B;H2;9.01;50.5;19.85;7.65;
5369;44.2132;3.3867;A1B;H2;8.44;47.35;18.45;6.65;
5370;44.2122;3.4867;A1B;H2;8.21;45.3;17.95;6.8;
5371;44.2111;3.5867;A1B;H2;9.07;50.8;20.15;8.15;
5372;44.2099;3.6867;A1B;H2;8.51;49.3;15.95;3.4;
5373;44.2086;3.7867;A1B;H2;8.83;54.3;13.05;3.4;
5374;44.2072;3.8867;A1B;H2;9.25;62.6;14.4;1.45;
