#-----------------------------------------------------------------------------
# Date d'extraction : 31/08/2021 - 08h09 loc.
#-----------------------------------------------------------------------------
# Producteur : DSM
# Experience : IFM2009
# Modele     : ARPEGE_V4_CNRM (SST_CNRM)
# Scenario :
#     REF : r�f�rence
#-----------------------------------------------------------------------------
# Horizons :
#     REF : R�f�rence
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM : Indicateur feux de for�t
#     NORIFM20 : Indicateur feux de for�t nbj sup � 20
#     NORIFM40 : Indicateur feux de for�t nbj sup � 40
#     NORIFM60 : Indicateur feux de for�t nbj sup � 60
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORIFM;NORIFM20;NORIFM40;NORIFM60;
9194;46.1303;-0.3038;REF;REF;6.7;39.35;4.95;0.35;
9195;46.1327;-0.2003;REF;REF;6.57;37.8;4.65;0.25;
9196;46.135;-0.0968;REF;REF;5.57;30.8;1.75;0;
9197;46.1372;0.0066;REF;REF;5.41;29;1.6;0;
9198;46.1392;0.1101;REF;REF;5.48;30;1.7;0;
9199;46.1412;0.2136;REF;REF;5.57;29.55;1.3;0;
9200;46.1431;0.3171;REF;REF;5.48;29.05;1.25;0;
9201;46.1449;0.4207;REF;REF;5.38;28.05;1.25;0;
9202;46.1466;0.5242;REF;REF;5.63;30.5;1.75;0;
9203;46.1483;0.6277;REF;REF;5.56;29.85;1.8;0;
9204;46.1498;0.7313;REF;REF;5.16;24.45;1.2;0;
9205;46.1512;0.8348;REF;REF;4.54;18.95;0.65;0;
9206;46.1525;0.9383;REF;REF;4.46;18.1;0.6;0;
9207;46.1538;1.0419;REF;REF;4.42;17.7;0.55;0;
9208;46.1549;1.1454;REF;REF;4.36;17.1;0.45;0;
9209;46.1559;1.249;REF;REF;4.12;15.7;0.25;0;
9210;46.1569;1.3526;REF;REF;4.02;15;0.25;0;
9211;46.1577;1.4561;REF;REF;3.88;13.65;0.15;0;
9212;46.1585;1.5597;REF;REF;3.41;9.75;0.3;0;
9213;46.1592;1.6633;REF;REF;3.37;9.55;0.3;0;
9214;46.1597;1.7669;REF;REF;3.06;6.85;0.15;0;
9215;46.1602;1.8704;REF;REF;3.42;9.7;0.3;0;
9216;46.1606;1.974;REF;REF;3.37;9.15;0.15;0;
9217;46.1609;2.0776;REF;REF;3.14;7.35;0.15;0;
9218;46.1611;2.1812;REF;REF;3.53;10.4;0.3;0;
9219;46.1612;2.2848;REF;REF;3.63;11.2;0.3;0;
9220;46.1612;2.3883;REF;REF;3.51;10.25;0.3;0;
9221;46.1611;2.4919;REF;REF;3.86;13.5;0.45;0;
9222;46.1609;2.5955;REF;REF;4.17;14.7;0.55;0;
9223;46.1606;2.6991;REF;REF;4.05;12.6;0.5;0;
9224;46.1602;2.8027;REF;REF;3.82;11.2;0.5;0;
9225;46.1597;2.9062;REF;REF;3.82;11.2;0.5;0;
9226;46.1592;3.0098;REF;REF;4;12;0.6;0;
9227;46.1585;3.1134;REF;REF;4.72;19.25;0.8;0;
9228;46.1578;3.2169;REF;REF;4.7;18.25;0.7;0;
9229;46.1569;3.3205;REF;REF;4.65;17.65;0.7;0;
9230;46.156;3.4241;REF;REF;4.82;19.05;0.7;0;
9231;46.1549;3.5276;REF;REF;3.34;9.7;0.25;0;
9232;46.1538;3.6312;REF;REF;3.29;9.3;0.25;0;
9233;46.1525;3.7347;REF;REF;2.28;3.3;0;0;
9234;46.1512;3.8383;REF;REF;3.11;6.2;0.05;0;
9235;46.1498;3.9418;REF;REF;3.93;11.25;0.2;0;
9236;46.1483;4.0454;REF;REF;4.09;12.4;0.3;0;
9237;46.1467;4.1489;REF;REF;3.92;11.2;0.2;0;
9238;46.145;4.2524;REF;REF;3.98;13.4;0.55;0.1;
9239;46.1432;4.3559;REF;REF;3.28;8.8;0.35;0.05;
9240;46.1413;4.4594;REF;REF;3.01;7.8;0.4;0;
9241;46.1393;4.5629;REF;REF;3.55;11;0.5;0;
9242;46.1372;4.6664;REF;REF;5.78;29.4;2.15;0.25;
9243;46.135;4.7699;REF;REF;6.01;31.7;2.3;0.25;
9244;46.1327;4.8734;REF;REF;4.42;19.25;1.15;0.05;
9245;46.1304;4.9769;REF;REF;4.35;18.55;1.05;0.05;
9246;46.1279;5.0803;REF;REF;4.3;18.1;1.05;0.05;
9247;46.1253;5.1838;REF;REF;4.29;17.95;1.05;0.05;
9248;46.1227;5.2872;REF;REF;4.15;16.8;0.95;0.05;
9249;46.1199;5.3907;REF;REF;3.53;13.25;1.05;0.1;
9250;46.1171;5.4941;REF;REF;2.71;6.85;0.3;0;
9251;46.1142;5.5975;REF;REF;2;2.5;0.1;0;
9252;46.1111;5.7009;REF;REF;1.79;1.7;0.05;0;
9253;46.108;5.8043;REF;REF;3.09;8.3;0.25;0;
9254;46.1048;5.9076;REF;REF;2.68;5.4;0.1;0.05;
9255;46.1015;6.011;REF;REF;2.67;5.35;0.15;0.05;
9256;46.098;6.1144;REF;REF;2.05;2.6;0.05;0;
9257;46.0945;6.2177;REF;REF;2.29;3.2;0.05;0;
9258;46.0909;6.321;REF;REF;2.67;5.45;0.1;0.05;
9259;46.0872;6.4243;REF;REF;2.5;4.25;0.15;0;
9260;46.0835;6.5276;REF;REF;3.12;7.8;0.2;0;
9261;46.0796;6.6309;REF;REF;2.06;2;0;0;
9262;46.0756;6.7342;REF;REF;1.63;1;0;0;
9263;46.0715;6.8374;REF;REF;1.38;0.45;0;0;
9327;46.1733;-1.3428;REF;REF;5.56;24.65;1.1;0.05;
9329;46.1799;-1.1358;REF;REF;5.56;24.8;1.25;0.05;
9330;46.183;-1.0322;REF;REF;6.16;34.45;2.6;0.1;
9331;46.186;-0.9287;REF;REF;6.18;34.4;2.55;0.1;
9332;46.189;-0.8252;REF;REF;6.16;34.5;2.6;0.1;
9333;46.1918;-0.7216;REF;REF;6.16;34.45;2.6;0.1;
9334;46.1946;-0.618;REF;REF;6.83;40.35;5.4;0.4;
9335;46.1972;-0.5145;REF;REF;6.72;39.4;5.05;0.35;
9336;46.1998;-0.4109;REF;REF;6.67;39.05;4.95;0.35;
9337;46.2023;-0.3073;REF;REF;6.63;38.5;4.75;0.3;
9338;46.2046;-0.2037;REF;REF;5.64;31.6;1.75;0;
9339;46.2069;-0.1001;REF;REF;5.46;29.85;1.65;0;
9340;46.2091;0.0036;REF;REF;5.46;29.85;1.65;0;
9341;46.2112;0.1072;REF;REF;5.51;29.15;1.25;0;
9342;46.2132;0.2108;REF;REF;5.5;29.1;1.25;0;
9343;46.2151;0.3145;REF;REF;5.49;29;1.25;0;
9344;46.2169;0.4181;REF;REF;5.67;30.75;1.8;0;
9345;46.2186;0.5218;REF;REF;5.68;30.95;1.85;0;
9346;46.2202;0.6255;REF;REF;5.66;30.65;1.8;0;
9347;46.2217;0.7291;REF;REF;5.3;25.85;1.2;0;
9348;46.2232;0.8328;REF;REF;4.57;19.15;0.65;0;
9349;46.2245;0.9365;REF;REF;4.57;19.15;0.65;0;
9350;46.2257;1.0402;REF;REF;4.53;18.85;0.7;0;
9351;46.2269;1.1439;REF;REF;4.44;17.8;0.6;0;
9352;46.2279;1.2476;REF;REF;4.13;15.7;0.25;0;
9353;46.2289;1.3513;REF;REF;4.04;15.1;0.25;0;
9354;46.2297;1.455;REF;REF;3.46;9.95;0.3;0;
9355;46.2305;1.5587;REF;REF;3.39;9.6;0.3;0;
9356;46.2311;1.6624;REF;REF;3.36;9.45;0.3;0;
9357;46.2317;1.7661;REF;REF;3.12;7.45;0.15;0;
9358;46.2322;1.8698;REF;REF;3.35;9.05;0.3;0;
9359;46.2326;1.9735;REF;REF;3.37;9.35;0.3;0;
9360;46.2329;2.0772;REF;REF;3.52;10.35;0.3;0;
9361;46.233;2.181;REF;REF;3.48;10.05;0.3;0;
9362;46.2331;2.2847;REF;REF;3.99;14.65;0.5;0;
9363;46.2331;2.3884;REF;REF;3.92;14;0.5;0;
9364;46.233;2.4921;REF;REF;4.62;19;0.75;0;
9365;46.2329;2.5958;REF;REF;4.37;16.55;0.55;0;
9366;46.2326;2.6996;REF;REF;4.12;14.15;0.55;0;
9367;46.2322;2.8033;REF;REF;4.05;13.7;0.5;0;
9368;46.2317;2.907;REF;REF;4.32;14.75;0.65;0;
9369;46.2311;3.0107;REF;REF;4.28;15.2;0.55;0;
9370;46.2305;3.1144;REF;REF;4.9;20.9;0.9;0.05;
9371;46.2297;3.2181;REF;REF;4.89;19.75;0.7;0;
9372;46.2289;3.3218;REF;REF;4.93;20.15;0.7;0;
9373;46.2279;3.4255;REF;REF;4.84;19.15;0.7;0;
9374;46.2269;3.5292;REF;REF;4.66;17.95;0.7;0;
9375;46.2257;3.6329;REF;REF;3.65;11.6;0.5;0;
9376;46.2245;3.7366;REF;REF;3.09;7.85;0.2;0;
9377;46.2232;3.8403;REF;REF;3.87;10.75;0.2;0;
9378;46.2218;3.9439;REF;REF;4.27;15.85;0.8;0.05;
9379;46.2202;4.0476;REF;REF;4.24;15.5;0.8;0.05;
9380;46.2186;4.1513;REF;REF;3.66;10.5;0.4;0;
9381;46.2169;4.2549;REF;REF;3.72;11.45;0.4;0;
9382;46.2151;4.3586;REF;REF;3.44;9.2;0.4;0;
9383;46.2132;4.4622;REF;REF;2.99;7.7;0.4;0;
9384;46.2112;4.5659;REF;REF;3.06;8.1;0.35;0;
9385;46.2091;4.6695;REF;REF;5.05;23.2;1.25;0.2;
9386;46.2069;4.7731;REF;REF;4.59;18.4;1.05;0;
9387;46.2047;4.8768;REF;REF;4.51;19.9;1.3;0.05;
9388;46.2023;4.9804;REF;REF;4.52;19.9;1.3;0.05;
9389;46.1998;5.084;REF;REF;4.45;19.6;1.25;0.05;
9390;46.1973;5.1875;REF;REF;4.42;19.25;1.15;0.05;
9391;46.1946;5.2911;REF;REF;4.12;16.35;0.95;0.05;
9392;46.1919;5.3947;REF;REF;3.54;13.25;1.05;0.1;
9393;46.189;5.4982;REF;REF;2.9;8.5;0.45;0;
9394;46.1861;5.6018;REF;REF;2.26;3.65;0.1;0;
9395;46.183;5.7053;REF;REF;2.23;3.3;0.1;0;
9396;46.1799;5.8088;REF;REF;1.92;2.4;0.1;0;
9397;46.1767;5.9123;REF;REF;3.04;7.9;0.25;0;
9398;46.1734;6.0158;REF;REF;2.69;5.4;0.05;0.05;
9400;46.1664;6.2228;REF;REF;2.68;5.4;0.05;0.05;
9401;46.1628;6.3263;REF;REF;2.33;3.3;0.05;0;
9402;46.1591;6.4297;REF;REF;2.17;2.7;0;0;
9403;46.1553;6.5331;REF;REF;1.5;0.65;0;0;
9404;46.1514;6.6366;REF;REF;1.55;0.75;0;0;
9405;46.1475;6.74;REF;REF;1.42;0.65;0;0;
9472;46.2518;-1.1403;REF;REF;5.56;24.85;1.1;0.05;
9473;46.2549;-1.0367;REF;REF;6.19;34.55;2.6;0.1;
9474;46.2579;-0.933;REF;REF;6.19;34.55;2.6;0.1;
9475;46.2609;-0.8293;REF;REF;6.18;34.4;2.6;0.1;
9476;46.2637;-0.7256;REF;REF;6.95;41.35;5.95;0.45;
9477;46.2665;-0.6219;REF;REF;6.92;41.1;5.8;0.45;
9478;46.2692;-0.5182;REF;REF;6.9;41;5.75;0.4;
9479;46.2717;-0.4145;REF;REF;6.79;40.1;5.2;0.35;
9480;46.2742;-0.3108;REF;REF;6.57;37.9;4.65;0.25;
9481;46.2766;-0.207;REF;REF;5.51;30.25;1.7;0;
9482;46.2789;-0.1033;REF;REF;5.38;28.7;1.6;0;
9483;46.281;0.0005;REF;REF;5.52;30.35;1.75;0;
9484;46.2831;0.1043;REF;REF;5.53;29.3;1.25;0;
9485;46.2851;0.208;REF;REF;5.5;29.1;1.25;0;
9486;46.287;0.3118;REF;REF;5.72;31.1;2;0;
9487;46.2888;0.4156;REF;REF;5.76;31.4;2.05;0.05;
9488;46.2906;0.5194;REF;REF;5.74;31.3;2;0;
9489;46.2922;0.6232;REF;REF;5.72;31.1;2;0;
9490;46.2937;0.727;REF;REF;5.45;27.15;1.4;0;
9491;46.2951;0.8308;REF;REF;5.27;25.7;1.2;0;
9492;46.2965;0.9346;REF;REF;5.3;25.85;1.2;0;
9493;46.2977;1.0385;REF;REF;4.5;18.6;0.7;0;
9494;46.2988;1.1423;REF;REF;4.49;18.6;0.65;0;
9495;46.2999;1.2461;REF;REF;4.35;17.1;0.45;0;
9496;46.3008;1.35;REF;REF;4.23;16.3;0.3;0;
9497;46.3017;1.4538;REF;REF;3.93;14.1;0.15;0;
9498;46.3024;1.5577;REF;REF;3.59;10.75;0.3;0;
9499;46.3031;1.6615;REF;REF;3.53;10.35;0.3;0;
9500;46.3037;1.7653;REF;REF;3.6;10.8;0.3;0;
9501;46.3042;1.8692;REF;REF;3.46;9.95;0.3;0;
9502;46.3045;1.973;REF;REF;3.42;9.75;0.3;0;
9503;46.3048;2.0769;REF;REF;4.22;17.25;0.75;0;
9504;46.305;2.1808;REF;REF;3.86;13.45;0.45;0;
9505;46.3051;2.2846;REF;REF;3.95;14.3;0.5;0;
9506;46.3051;2.3885;REF;REF;3.72;12.1;0.35;0;
9507;46.305;2.4923;REF;REF;4.61;19;0.75;0;
9508;46.3048;2.5962;REF;REF;5.33;23.95;1.25;0;
9509;46.3045;2.7;REF;REF;4.78;20.2;0.8;0;
9510;46.3042;2.8039;REF;REF;4.72;19.9;0.75;0;
9511;46.3037;2.9077;REF;REF;4.34;15.45;0.6;0;
9512;46.3031;3.0116;REF;REF;4.25;14.95;0.5;0;
9513;46.3025;3.1154;REF;REF;4.44;16.85;0.65;0;
9514;46.3017;3.2193;REF;REF;4.67;18.1;0.7;0;
9515;46.3008;3.3231;REF;REF;5.14;22.1;0.75;0;
9516;46.2999;3.4269;REF;REF;5;20.75;0.75;0;
9517;46.2988;3.5308;REF;REF;4.8;18.85;0.7;0;
9518;46.2977;3.6346;REF;REF;4.54;16.2;0.6;0;
9519;46.2965;3.7384;REF;REF;3.11;8.05;0.2;0;
9520;46.2951;3.8423;REF;REF;4.37;17.4;1.25;0;
9521;46.2937;3.9461;REF;REF;4.35;16.65;0.85;0.05;
9522;46.2922;4.0499;REF;REF;4.31;16.1;0.85;0.05;
9523;46.2906;4.1537;REF;REF;3.65;10.5;0.4;0;
9524;46.2889;4.2575;REF;REF;3.64;10.4;0.45;0;
9525;46.2871;4.3613;REF;REF;3.53;9.6;0.35;0;
9526;46.2852;4.4651;REF;REF;3.43;9.15;0.4;0;
9527;46.2832;4.5688;REF;REF;3.56;9.7;0.35;0;
9528;46.2811;4.6726;REF;REF;3.7;12.15;0.5;0.05;
9529;46.2789;4.7764;REF;REF;4.51;17.75;0.9;0;
9530;46.2766;4.8801;REF;REF;4.62;20.65;1.4;0.05;
9531;46.2742;4.9838;REF;REF;4.54;20;1.3;0.05;
9532;46.2718;5.0876;REF;REF;4.49;19.7;1.3;0.05;
9533;46.2692;5.1913;REF;REF;4.46;19.6;1.25;0.05;
9534;46.2665;5.295;REF;REF;4.35;18.55;1.05;0.05;
9535;46.2638;5.3987;REF;REF;3.32;11.35;0.9;0.05;
9536;46.2609;5.5024;REF;REF;3.19;10.2;0.75;0;
9537;46.258;5.6061;REF;REF;2.88;8.4;0.45;0;
9538;46.2549;5.7098;REF;REF;1.98;2.5;0.1;0;
9539;46.2518;5.8134;REF;REF;1.77;1.5;0.05;0;
9540;46.2486;5.9171;REF;REF;1.79;1.65;0.05;0;
9541;46.2453;6.0207;REF;REF;3.42;10.05;0.4;0;
9544;46.2347;6.3315;REF;REF;2.17;3.1;0.05;0;
9545;46.231;6.4351;REF;REF;1.88;1.65;0;0;
9546;46.2272;6.5387;REF;REF;1.6;0.9;0;0;
9547;46.2233;6.6422;REF;REF;1.61;0.95;0;0;
9548;46.2193;6.7458;REF;REF;1.42;0.7;0;0;
9614;46.3204;-1.2487;REF;REF;5.16;20.45;1.2;0;
9615;46.3237;-1.1449;REF;REF;5.67;30.35;2.45;0;
9616;46.3268;-1.0411;REF;REF;6.19;34.55;2.6;0.1;
9617;46.3299;-0.9373;REF;REF;6.19;34.55;2.6;0.1;
9618;46.3328;-0.8335;REF;REF;5.67;30.25;2.45;0;
9619;46.3357;-0.7297;REF;REF;5.67;30.3;2.45;0;
9620;46.3384;-0.6258;REF;REF;5.66;30.35;2.4;0;
9621;46.3411;-0.522;REF;REF;6.73;39.55;5.05;0.35;
9622;46.3437;-0.4181;REF;REF;6.65;38.85;4.85;0.3;
9623;46.3461;-0.3143;REF;REF;6.57;37.8;4.65;0.25;
9624;46.3485;-0.2104;REF;REF;6.29;35.8;4.25;0.15;
9625;46.3508;-0.1065;REF;REF;5.6;30.95;1.75;0;
9626;46.353;-0.0026;REF;REF;5.52;30.25;1.7;0;
9627;46.3551;0.1013;REF;REF;5.47;28.8;1.25;0;
9628;46.3571;0.2052;REF;REF;5.81;32.05;2.15;0.05;
9629;46.359;0.3091;REF;REF;5.79;31.75;2.1;0.05;
9630;46.3608;0.4131;REF;REF;5.81;31.95;2.15;0.05;
9631;46.3625;0.517;REF;REF;5.78;31.6;2.15;0.05;
9632;46.3641;0.6209;REF;REF;5.78;31.6;2.15;0.05;
9633;46.3657;0.7249;REF;REF;5.72;30.1;2;0.05;
9634;46.3671;0.8288;REF;REF;5.55;28.2;1.6;0;
9635;46.3684;0.9328;REF;REF;5.48;27.35;1.45;0;
9636;46.3697;1.0368;REF;REF;5.3;25.85;1.25;0;
9637;46.3708;1.1407;REF;REF;5.27;25.6;1.2;0;
9638;46.3718;1.2447;REF;REF;4.51;18.55;1.1;0.05;
9639;46.3728;1.3487;REF;REF;4.34;16.95;0.4;0;
9640;46.3737;1.4526;REF;REF;4.03;14.45;0.9;0.05;
9641;46.3744;1.5566;REF;REF;3.63;11;0.3;0;
9642;46.3751;1.6606;REF;REF;3.71;11.5;0.45;0;
9643;46.3757;1.7646;REF;REF;3.64;11.15;0.3;0;
9644;46.3761;1.8686;REF;REF;3.52;10.25;0.3;0;
9645;46.3765;1.9726;REF;REF;4.34;18.55;0.9;0;
9646;46.3768;2.0766;REF;REF;4.1;15.9;0.55;0;
9647;46.377;2.1806;REF;REF;3.9;13.9;0.45;0;
9648;46.3771;2.2845;REF;REF;4.34;16.25;0.55;0;
9649;46.3771;2.3885;REF;REF;4.56;18.45;0.75;0;
9650;46.377;2.4925;REF;REF;5.22;24.4;1.05;0.05;
9651;46.3768;2.5965;REF;REF;5.57;25.95;1.6;0;
9652;46.3765;2.7005;REF;REF;4.85;21.2;0.8;0;
9653;46.3761;2.8045;REF;REF;4.61;18.3;1.1;0;
9654;46.3757;2.9085;REF;REF;4.75;19.55;0.8;0;
9655;46.3751;3.0125;REF;REF;4.24;14.75;0.5;0;
9656;46.3744;3.1165;REF;REF;4.38;15.85;0.6;0;
9657;46.3737;3.2204;REF;REF;4.9;20.95;0.9;0.05;
9658;46.3728;3.3244;REF;REF;5.15;22.25;0.75;0;
9659;46.3719;3.4284;REF;REF;4.91;19.95;0.7;0;
9660;46.3708;3.5324;REF;REF;4.88;19.55;0.7;0;
9661;46.3697;3.6363;REF;REF;4.66;17.95;0.7;0;
9662;46.3684;3.7403;REF;REF;4.35;17.4;1.25;0;
9663;46.3671;3.8442;REF;REF;4.49;18.45;1.4;0;
9664;46.3657;3.9482;REF;REF;4.65;19.7;1.5;0;
9665;46.3641;4.0521;REF;REF;4.44;17.25;0.85;0.05;
9666;46.3625;4.1561;REF;REF;3.85;12.25;0.4;0;
9667;46.3608;4.26;REF;REF;3.74;11.65;0.45;0;
9668;46.359;4.3639;REF;REF;3.65;10.6;0.4;0;
9669;46.3571;4.4679;REF;REF;3.61;10.4;0.35;0;
9670;46.3551;4.5718;REF;REF;3.72;11.5;0.4;0;
9671;46.353;4.6757;REF;REF;3.7;11.2;0.45;0;
9672;46.3508;4.7796;REF;REF;4.18;14.45;0.5;0;
9673;46.3485;4.8835;REF;REF;4.63;20.85;1.4;0.05;
9674;46.3462;4.9873;REF;REF;4.57;20.35;1.3;0.05;
9675;46.3437;5.0912;REF;REF;4.55;20.1;1.3;0.05;
9676;46.3411;5.1951;REF;REF;4.48;19.65;1.25;0.05;
9677;46.3385;5.2989;REF;REF;4.41;19.15;1.2;0.05;
9678;46.3357;5.4028;REF;REF;3.19;9.65;0.35;0.05;
9679;46.3328;5.5066;REF;REF;3.04;8.7;0.35;0;
9680;46.3299;5.6104;REF;REF;3;8.5;0.35;0;
9681;46.3269;5.7142;REF;REF;2.53;5.85;0.25;0;
9682;46.3237;5.818;REF;REF;1.91;2.85;0.05;0;
9683;46.3205;5.9218;REF;REF;1.72;2.25;0.05;0;
9684;46.3171;6.0256;REF;REF;2.22;3.3;0.1;0;
9687;46.3066;6.3368;REF;REF;2.68;5.55;0.05;0.05;
9688;46.3029;6.4405;REF;REF;2.43;4.15;0.1;0.05;
9689;46.2991;6.5442;REF;REF;2.1;2.4;0;0;
9690;46.2952;6.6479;REF;REF;1.74;1.25;0;0;
9691;46.2912;6.7516;REF;REF;1.48;0.6;0;0;
9755;46.3856;-1.4613;REF;REF;5.17;20.35;1.25;0;
9756;46.389;-1.3574;REF;REF;5.67;30.35;2.5;0;
9757;46.3923;-1.2535;REF;REF;5.67;30.3;2.45;0;
9758;46.3956;-1.1495;REF;REF;5.67;30.45;2.45;0;
9759;46.3987;-1.0456;REF;REF;5.67;30.25;2.45;0;
9760;46.4018;-0.9417;REF;REF;5.67;30.3;2.45;0;
9761;46.4047;-0.8377;REF;REF;5.66;30.55;2.45;0;
9762;46.4076;-0.7337;REF;REF;5.65;30.3;2.45;0;
9763;46.4103;-0.6298;REF;REF;5.59;29.85;2.35;0;
9764;46.413;-0.5258;REF;REF;6.64;38.7;4.8;0.3;
9765;46.4156;-0.4218;REF;REF;6.57;37.9;4.65;0.25;
9766;46.4181;-0.3178;REF;REF;6.45;36.85;4.6;0.2;
9767;46.4204;-0.2138;REF;REF;6.34;36;4.3;0.15;
9768;46.4227;-0.1097;REF;REF;5.34;29.45;2.25;0;
9769;46.4249;-0.0057;REF;REF;6.08;35.55;2.8;0.2;
9770;46.427;0.0983;REF;REF;6.17;36.25;3.05;0.2;
9771;46.429;0.2024;REF;REF;6.3;37.05;3.2;0.25;
9772;46.4309;0.3064;REF;REF;5.86;32.35;2.2;0.05;
9773;46.4327;0.4105;REF;REF;5.8;31.9;2.1;0.05;
9774;46.4345;0.5146;REF;REF;5.81;31.95;2.15;0.05;
9775;46.4361;0.6187;REF;REF;5.89;32.45;2.25;0.05;
9776;46.4376;0.7227;REF;REF;5.57;28.4;1.7;0;
9777;46.439;0.8268;REF;REF;5.68;29.55;1.8;0.05;
9778;46.4404;0.9309;REF;REF;5.61;28.85;1.65;0.05;
9779;46.4416;1.035;REF;REF;5.57;28.4;1.7;0;
9780;46.4428;1.1391;REF;REF;5.39;26.7;1.35;0;
9781;46.4438;1.2432;REF;REF;4.76;20.8;1.3;0.1;
9782;46.4448;1.3474;REF;REF;4.59;19.25;1.15;0.05;
9783;46.4456;1.4515;REF;REF;4.32;16.7;1;0.05;
9784;46.4464;1.5556;REF;REF;4.29;16.6;1;0.05;
9785;46.4471;1.6597;REF;REF;4.07;14.75;0.9;0.05;
9786;46.4476;1.7638;REF;REF;3.81;12.65;0.8;0;
9787;46.4481;1.868;REF;REF;3.74;12.2;0.75;0;
9788;46.4485;1.9721;REF;REF;3.69;11.95;0.6;0;
9789;46.4488;2.0762;REF;REF;3.91;13.45;0.8;0;
9790;46.449;2.1803;REF;REF;3.87;12.55;0.1;0;
9791;46.4491;2.2845;REF;REF;4.72;19.9;0.75;0;
9792;46.4491;2.3886;REF;REF;4.74;20.05;0.75;0;
9793;46.449;2.4927;REF;REF;5.19;24.25;1;0.05;
9794;46.4488;2.5969;REF;REF;5.63;26.6;1.6;0;
9795;46.4485;2.701;REF;REF;5.17;24.1;1;0.05;
9796;46.4481;2.8051;REF;REF;4.78;19.75;1.2;0;
9797;46.4476;2.9092;REF;REF;5.12;22.55;1.1;0.05;
9798;46.4471;3.0134;REF;REF;4.56;17.75;0.75;0;
9799;46.4464;3.1175;REF;REF;4.5;17.2;0.7;0;
9800;46.4456;3.2216;REF;REF;5.03;21.9;1;0.05;
9801;46.4448;3.3257;REF;REF;5.19;22.55;0.85;0;
9802;46.4438;3.4298;REF;REF;4.93;20.15;0.7;0;
9803;46.4428;3.5339;REF;REF;4.9;19.85;0.7;0;
9804;46.4416;3.638;REF;REF;4.64;19.6;1.45;0;
9805;46.4404;3.7421;REF;REF;4.61;19.4;1.4;0;
9806;46.4391;3.8462;REF;REF;4.64;19.55;1.45;0;
9807;46.4376;3.9503;REF;REF;4.74;20.35;1.45;0;
9808;46.4361;4.0544;REF;REF;4.48;17.5;0.95;0.05;
9809;46.4345;4.1585;REF;REF;4.39;16.9;0.85;0.05;
9810;46.4328;4.2626;REF;REF;3.84;12.3;0.4;0;
9811;46.431;4.3666;REF;REF;3.74;11.7;0.4;0;
9812;46.4291;4.4707;REF;REF;3.69;11;0.45;0;
9813;46.4271;4.5747;REF;REF;3.69;11;0.45;0;
9814;46.425;4.6788;REF;REF;3.73;11.55;0.4;0;
9815;46.4228;4.7828;REF;REF;4.23;14.75;0.5;0;
9816;46.4205;4.8868;REF;REF;4.64;20.85;1.45;0.05;
9817;46.4181;4.9909;REF;REF;4.58;20.4;1.3;0.05;
9818;46.4156;5.0949;REF;REF;4.54;20;1.3;0.05;
9819;46.413;5.1989;REF;REF;4.53;19.9;1.3;0.05;
9820;46.4104;5.3028;REF;REF;3.56;12;0.6;0.1;
9821;46.4076;5.4068;REF;REF;3.16;9.5;0.35;0.05;
9822;46.4048;5.5108;REF;REF;3.12;9.25;0.35;0.05;
9823;46.4018;5.6147;REF;REF;2.89;7.55;0.35;0;
9824;46.3988;5.7187;REF;REF;2.5;5.2;0.2;0;
9825;46.3956;5.8226;REF;REF;2.46;5.5;0.25;0;
9826;46.3924;5.9265;REF;REF;1.76;2.45;0.05;0;
9827;46.389;6.0304;REF;REF;1.66;1.15;0;0;
9828;46.3856;6.1343;REF;REF;2.84;6.6;0.2;0;
9831;46.3748;6.4459;REF;REF;2.7;5.5;0.05;0.05;
9832;46.371;6.5498;REF;REF;2.61;5.15;0.2;0.05;
9833;46.3671;6.6536;REF;REF;2.15;2.6;0;0;
9834;46.3631;6.7574;REF;REF;1.64;1;0;0;
9896;46.4503;-1.6743;REF;REF;5.16;20.5;1.2;0;
9897;46.4539;-1.5703;REF;REF;5.16;20.5;1.15;0;
9898;46.4575;-1.4663;REF;REF;5.75;32.35;2.4;0;
9899;46.4609;-1.3623;REF;REF;5.63;30.1;2.4;0;
9900;46.4642;-1.2582;REF;REF;5.66;30.5;2.4;0;
9901;46.4675;-1.1542;REF;REF;5.65;30.3;2.45;0;
9902;46.4706;-1.0501;REF;REF;5.65;30.3;2.45;0;
9903;46.4737;-0.946;REF;REF;5.6;30.05;2.45;0;
9904;46.4766;-0.8419;REF;REF;5.59;29.85;2.35;0;
9905;46.4795;-0.7378;REF;REF;5.54;29.15;2.3;0;
9906;46.4823;-0.6337;REF;REF;5.53;29.15;2.2;0;
9907;46.4849;-0.5296;REF;REF;6.46;37.05;4.55;0.2;
9908;46.4875;-0.4254;REF;REF;5.56;31.15;2.4;0;
9909;46.49;-0.3213;REF;REF;5.3;29.05;2.15;0;
9910;46.4924;-0.2171;REF;REF;5.28;28.9;2;0;
9911;46.4947;-0.113;REF;REF;5.29;29;2.15;0;
9912;46.4969;-0.0088;REF;REF;5.38;29.7;2.25;0;
9913;46.499;0.0954;REF;REF;6.14;36.05;3;0.2;
9914;46.501;0.1996;REF;REF;6.15;36.05;3.1;0.2;
9915;46.5029;0.3038;REF;REF;5.83;32.2;2.15;0.05;
