#-----------------------------------------------------------------------------
# Date d'extraction : 01/09/2021 - 16h01 loc.
#-----------------------------------------------------------------------------
# Producteur : DCLIM
# Experience : CLIMSEC
# Modele     : ARPEGE_RETIC
# Scenario :
#     REF : r�f�rence
#-----------------------------------------------------------------------------
# Horizons :
#     REF : R�f�rence
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORSPI : Indicateur s�cheresse m�t�orologique
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORSPI;
10358;46.7355;1.7608;REF;REF;0.03;
10359;46.736;1.8655;REF;REF;0.03;
10360;46.7364;1.9701;REF;REF;0.03;
10361;46.7367;2.0748;REF;REF;0.03;
10362;46.7369;2.1795;REF;REF;0.02;
10363;46.737;2.2842;REF;REF;0.02;
10364;46.737;2.3889;REF;REF;0.02;
10365;46.7369;2.4936;REF;REF;0.02;
10366;46.7367;2.5982;REF;REF;0.02;
10367;46.7364;2.7029;REF;REF;0.02;
10368;46.736;2.8076;REF;REF;0.02;
10369;46.7355;2.9123;REF;REF;0;
10370;46.735;3.017;REF;REF;0;
10371;46.7343;3.1216;REF;REF;0.02;
10372;46.7335;3.2263;REF;REF;0.02;
10373;46.7327;3.331;REF;REF;0.02;
10374;46.7317;3.4357;REF;REF;0.02;
10375;46.7306;3.5403;REF;REF;0.02;
10376;46.7295;3.645;REF;REF;0.01;
10377;46.7282;3.7496;REF;REF;0.01;
10378;46.7269;3.8543;REF;REF;0.02;
10379;46.7255;3.9589;REF;REF;0.01;
10380;46.7239;4.0636;REF;REF;0.01;
10381;46.7223;4.1682;REF;REF;0.01;
10382;46.7206;4.2728;REF;REF;0.01;
10383;46.7188;4.3774;REF;REF;0.01;
10384;46.7168;4.482;REF;REF;0.01;
10385;46.7148;4.5867;REF;REF;0.01;
10386;46.7127;4.6912;REF;REF;0.02;
10387;46.7105;4.7958;REF;REF;0.02;
10388;46.7082;4.9004;REF;REF;0.02;
10389;46.7058;5.005;REF;REF;0.02;
10390;46.7033;5.1095;REF;REF;0.01;
10391;46.7008;5.2141;REF;REF;0.01;
10392;46.6981;5.3186;REF;REF;0.01;
10393;46.6953;5.4232;REF;REF;0.01;
10394;46.6924;5.5277;REF;REF;0.01;
10395;46.6895;5.6322;REF;REF;0.01;
10396;46.6864;5.7367;REF;REF;0.01;
10397;46.6832;5.8412;REF;REF;0.01;
10398;46.68;5.9456;REF;REF;0.01;
10399;46.6766;6.0501;REF;REF;0.01;
10400;46.6732;6.1545;REF;REF;0;
10466;46.7303;-1.9047;REF;REF;0.01;
10467;46.7341;-1.8002;REF;REF;0.01;
10468;46.7378;-1.6957;REF;REF;0.02;
10469;46.7415;-1.5911;REF;REF;0.02;
10470;46.745;-1.4865;REF;REF;0.02;
10471;46.7485;-1.382;REF;REF;0.02;
10472;46.7518;-1.2774;REF;REF;0.02;
10473;46.7551;-1.1728;REF;REF;0.02;
10474;46.7583;-1.0681;REF;REF;0.02;
10475;46.7613;-0.9635;REF;REF;0.02;
10476;46.7643;-0.8589;REF;REF;0.02;
10477;46.7672;-0.7542;REF;REF;0.02;
10478;46.77;-0.6495;REF;REF;0.02;
10479;46.7726;-0.5449;REF;REF;0.02;
10480;46.7752;-0.4402;REF;REF;0.02;
10481;46.7777;-0.3355;REF;REF;0.02;
10482;46.7801;-0.2308;REF;REF;0.02;
10483;46.7824;-0.126;REF;REF;0.01;
10484;46.7846;-0.0213;REF;REF;0.01;
10485;46.7868;0.0834;REF;REF;0.02;
10486;46.7888;0.1882;REF;REF;0.02;
10487;46.7907;0.2929;REF;REF;0.02;
10488;46.7925;0.3977;REF;REF;0.02;
10489;46.7942;0.5024;REF;REF;0.02;
10490;46.7959;0.6072;REF;REF;0.02;
10491;46.7974;0.712;REF;REF;0.02;
10492;46.7988;0.8168;REF;REF;0.02;
10493;46.8002;0.9216;REF;REF;0;
10494;46.8014;1.0263;REF;REF;0.01;
10495;46.8026;1.1311;REF;REF;0.03;
10496;46.8036;1.2359;REF;REF;0.03;
10497;46.8046;1.3408;REF;REF;0.03;
10498;46.8055;1.4456;REF;REF;0.03;
10499;46.8062;1.5504;REF;REF;0.02;
10500;46.8069;1.6552;REF;REF;0.02;
10501;46.8075;1.76;REF;REF;0.02;
10502;46.808;1.8648;REF;REF;0.02;
10503;46.8084;1.9696;REF;REF;0.02;
10504;46.8086;2.0745;REF;REF;0.02;
10505;46.8088;2.1793;REF;REF;0.02;
10506;46.8089;2.2841;REF;REF;0.02;
10507;46.8089;2.3889;REF;REF;0.02;
10508;46.8088;2.4938;REF;REF;0.02;
10509;46.8086;2.5986;REF;REF;0.01;
10510;46.8084;2.7034;REF;REF;0.01;
10511;46.808;2.8082;REF;REF;0.02;
10512;46.8075;2.9131;REF;REF;0.02;
10513;46.8069;3.0179;REF;REF;0.02;
10514;46.8063;3.1227;REF;REF;0.02;
10515;46.8055;3.2275;REF;REF;0.02;
10516;46.8046;3.3323;REF;REF;0.02;
10517;46.8037;3.4371;REF;REF;0.02;
10518;46.8026;3.5419;REF;REF;0.02;
10519;46.8015;3.6467;REF;REF;0.02;
10520;46.8002;3.7515;REF;REF;0.02;
10521;46.7989;3.8563;REF;REF;0.02;
10522;46.7974;3.9611;REF;REF;0.02;
10523;46.7959;4.0659;REF;REF;0.01;
10524;46.7943;4.1706;REF;REF;0.01;
10525;46.7925;4.2754;REF;REF;0.01;
10526;46.7907;4.3802;REF;REF;0.01;
10527;46.7888;4.4849;REF;REF;0.01;
10528;46.7868;4.5896;REF;REF;0.01;
10529;46.7847;4.6944;REF;REF;0.01;
10530;46.7825;4.7991;REF;REF;0.02;
10531;46.7802;4.9038;REF;REF;0.02;
10532;46.7778;5.0085;REF;REF;0.02;
10533;46.7753;5.1132;REF;REF;0.01;
10534;46.7727;5.2179;REF;REF;0.01;
10535;46.77;5.3226;REF;REF;0.01;
10536;46.7672;5.4273;REF;REF;0.02;
10537;46.7643;5.5319;REF;REF;0.01;
10538;46.7614;5.6366;REF;REF;0.01;
10539;46.7583;5.7412;REF;REF;0.01;
10540;46.7551;5.8458;REF;REF;0.01;
10541;46.7519;5.9504;REF;REF;0.01;
10542;46.7485;6.055;REF;REF;0;
10543;46.7451;6.1596;REF;REF;0;
10544;46.7415;6.2642;REF;REF;0;
10545;46.7379;6.3687;REF;REF;0;
10608;46.7982;-2.015;REF;REF;0.01;
10609;46.8021;-1.9104;REF;REF;0.01;
10610;46.806;-1.8057;REF;REF;0.01;
10611;46.8097;-1.7011;REF;REF;0.02;
10612;46.8134;-1.5964;REF;REF;0.02;
10613;46.8169;-1.4916;REF;REF;0.02;
10614;46.8204;-1.3869;REF;REF;0.02;
10615;46.8237;-1.2822;REF;REF;0.02;
10616;46.827;-1.1774;REF;REF;0.02;
10617;46.8302;-1.0727;REF;REF;0.02;
10618;46.8332;-0.9679;REF;REF;0.02;
10619;46.8362;-0.8631;REF;REF;0.02;
10620;46.8391;-0.7583;REF;REF;0.02;
10621;46.8419;-0.6535;REF;REF;0.02;
10622;46.8446;-0.5487;REF;REF;0.02;
10623;46.8472;-0.4439;REF;REF;0.02;
10624;46.8497;-0.339;REF;REF;0.02;
10625;46.8521;-0.2342;REF;REF;0.02;
10626;46.8544;-0.1293;REF;REF;0.01;
10627;46.8566;-0.0245;REF;REF;0.01;
10628;46.8587;0.0804;REF;REF;0.02;
10629;46.8607;0.1853;REF;REF;0.02;
10630;46.8626;0.2902;REF;REF;0.02;
10631;46.8645;0.3951;REF;REF;0.02;
10632;46.8662;0.5;REF;REF;0.02;
10633;46.8678;0.6049;REF;REF;0.02;
10634;46.8694;0.7098;REF;REF;0.02;
10635;46.8708;0.8147;REF;REF;0;
10636;46.8722;0.9197;REF;REF;0;
10637;46.8734;1.0246;REF;REF;0;
10638;46.8746;1.1295;REF;REF;0.01;
10639;46.8756;1.2345;REF;REF;0.01;
10640;46.8766;1.3394;REF;REF;0.01;
10641;46.8774;1.4444;REF;REF;0.01;
10642;46.8782;1.5493;REF;REF;0.02;
10643;46.8789;1.6543;REF;REF;0.02;
10644;46.8795;1.7592;REF;REF;0.02;
10645;46.8799;1.8642;REF;REF;0.02;
10646;46.8803;1.9692;REF;REF;0.02;
10647;46.8806;2.0741;REF;REF;0.02;
10648;46.8808;2.1791;REF;REF;0.02;
10649;46.8809;2.2841;REF;REF;0.02;
10650;46.8809;2.389;REF;REF;0.02;
10651;46.8808;2.494;REF;REF;0.01;
10652;46.8806;2.5989;REF;REF;0.01;
10653;46.8803;2.7039;REF;REF;0.02;
10654;46.8799;2.8089;REF;REF;0.02;
10655;46.8795;2.9138;REF;REF;0.02;
10656;46.8789;3.0188;REF;REF;0.02;
10657;46.8782;3.1237;REF;REF;0.02;
10658;46.8775;3.2287;REF;REF;0.02;
10659;46.8766;3.3336;REF;REF;0.02;
10660;46.8756;3.4386;REF;REF;0.02;
10661;46.8746;3.5435;REF;REF;0.02;
10662;46.8734;3.6485;REF;REF;0.02;
10663;46.8722;3.7534;REF;REF;0.01;
10664;46.8708;3.8583;REF;REF;0.02;
10665;46.8694;3.9633;REF;REF;0.02;
10666;46.8678;4.0682;REF;REF;0.02;
10667;46.8662;4.1731;REF;REF;0.01;
10668;46.8645;4.278;REF;REF;0.01;
10669;46.8627;4.3829;REF;REF;0.01;
10670;46.8607;4.4878;REF;REF;0.01;
10671;46.8587;4.5927;REF;REF;0.01;
10672;46.8566;4.6975;REF;REF;0.01;
10673;46.8544;4.8024;REF;REF;0.02;
10674;46.8521;4.9073;REF;REF;0.02;
10675;46.8497;5.0121;REF;REF;0.02;
10676;46.8472;5.1169;REF;REF;0.02;
10677;46.8446;5.2218;REF;REF;0.01;
10678;46.8419;5.3266;REF;REF;0.01;
10679;46.8391;5.4314;REF;REF;0.01;
10680;46.8362;5.5362;REF;REF;0.02;
10681;46.8333;5.641;REF;REF;0.01;
10682;46.8302;5.7457;REF;REF;0.01;
10683;46.827;5.8505;REF;REF;0.01;
10684;46.8238;5.9553;REF;REF;0.01;
10685;46.8204;6.06;REF;REF;0;
10686;46.817;6.1647;REF;REF;0;
10687;46.8134;6.2694;REF;REF;0;
10688;46.8098;6.3741;REF;REF;0;
10750;46.866;-2.1256;REF;REF;0.01;
10751;46.87;-2.0209;REF;REF;0.01;
10752;46.874;-1.9161;REF;REF;0.01;
10753;46.8778;-1.8113;REF;REF;0.01;
10754;46.8816;-1.7064;REF;REF;0.02;
10755;46.8852;-1.6016;REF;REF;0.02;
10756;46.8888;-1.4968;REF;REF;0.02;
10757;46.8923;-1.3919;REF;REF;0.02;
10758;46.8956;-1.287;REF;REF;0.02;
10759;46.8989;-1.1821;REF;REF;0.02;
10760;46.9021;-1.0772;REF;REF;0.02;
10761;46.9051;-0.9723;REF;REF;0.02;
10762;46.9081;-0.8674;REF;REF;0.02;
10763;46.911;-0.7625;REF;REF;0.02;
10764;46.9138;-0.6575;REF;REF;0.02;
10765;46.9165;-0.5526;REF;REF;0.02;
10766;46.9191;-0.4476;REF;REF;0.02;
10767;46.9216;-0.3426;REF;REF;0.02;
10768;46.924;-0.2376;REF;REF;0.01;
10769;46.9263;-0.1326;REF;REF;0.01;
10770;46.9285;-0.0276;REF;REF;0.01;
10771;46.9306;0.0774;REF;REF;0.02;
10772;46.9327;0.1824;REF;REF;0.02;
10773;46.9346;0.2874;REF;REF;0.02;
10774;46.9364;0.3925;REF;REF;0.01;
10775;46.9381;0.4975;REF;REF;0.02;
10776;46.9398;0.6026;REF;REF;0.02;
10777;46.9413;0.7076;REF;REF;0.02;
10778;46.9428;0.8127;REF;REF;0.02;
10779;46.9441;0.9178;REF;REF;0;
10780;46.9454;1.0228;REF;REF;0;
10781;46.9465;1.1279;REF;REF;0.01;
10782;46.9476;1.233;REF;REF;0.01;
10783;46.9485;1.3381;REF;REF;0.01;
10784;46.9494;1.4432;REF;REF;0.02;
10785;46.9502;1.5483;REF;REF;0.01;
10786;46.9509;1.6534;REF;REF;0.02;
10787;46.9514;1.7585;REF;REF;0.02;
10788;46.9519;1.8636;REF;REF;0.02;
10789;46.9523;1.9687;REF;REF;0.02;
10790;46.9526;2.0738;REF;REF;0.02;
10791;46.9528;2.1789;REF;REF;0.02;
10792;46.9529;2.284;REF;REF;0.02;
10793;46.9529;2.3891;REF;REF;0.02;
10794;46.9528;2.4942;REF;REF;0.01;
10795;46.9526;2.5993;REF;REF;0.01;
10796;46.9523;2.7044;REF;REF;0.01;
10797;46.9519;2.8095;REF;REF;0.02;
10798;46.9514;2.9146;REF;REF;0.02;
10799;46.9509;3.0197;REF;REF;0.02;
10800;46.9502;3.1248;REF;REF;0.02;
10801;46.9494;3.2299;REF;REF;0.02;
10802;46.9486;3.335;REF;REF;0.02;
10803;46.9476;3.4401;REF;REF;0.02;
10804;46.9465;3.5451;REF;REF;0.02;
10805;46.9454;3.6502;REF;REF;0.01;
10806;46.9441;3.7553;REF;REF;0.01;
10807;46.9428;3.8604;REF;REF;0.01;
10808;46.9413;3.9654;REF;REF;0.02;
10809;46.9398;4.0705;REF;REF;0.01;
10810;46.9382;4.1755;REF;REF;0.01;
10811;46.9364;4.2806;REF;REF;0.01;
10812;46.9346;4.3856;REF;REF;0.01;
10813;46.9327;4.4906;REF;REF;0.01;
10814;46.9307;4.5957;REF;REF;0.01;
10815;46.9285;4.7007;REF;REF;0.01;
10816;46.9263;4.8057;REF;REF;0.02;
10817;46.924;4.9107;REF;REF;0.02;
10818;46.9216;5.0157;REF;REF;0.02;
10819;46.9191;5.1207;REF;REF;0.02;
10820;46.9165;5.2256;REF;REF;0.02;
10821;46.9138;5.3306;REF;REF;0.02;
10822;46.911;5.4355;REF;REF;0.02;
10823;46.9082;5.5405;REF;REF;0.02;
10824;46.9052;5.6454;REF;REF;0.02;
10825;46.9021;5.7503;REF;REF;0.01;
10826;46.8989;5.8552;REF;REF;0.01;
10827;46.8957;5.9601;REF;REF;0.01;
10828;46.8923;6.065;REF;REF;0;
10829;46.8888;6.1698;REF;REF;0;
10830;46.8853;6.2747;REF;REF;0;
10831;46.8816;6.3795;REF;REF;0;
10894;46.9419;-2.0267;REF;REF;0.01;
10895;46.9459;-1.9218;REF;REF;0.01;
10896;46.9497;-1.8168;REF;REF;0.01;
10897;46.9535;-1.7118;REF;REF;0.02;
10898;46.9571;-1.6069;REF;REF;0.02;
10899;46.9607;-1.5019;REF;REF;0.02;
10900;46.9641;-1.3969;REF;REF;0.02;
10901;46.9675;-1.2919;REF;REF;0.02;
10902;46.9708;-1.1868;REF;REF;0.02;
10903;46.974;-1.0818;REF;REF;0.02;
10904;46.977;-0.9767;REF;REF;0.02;
10905;46.98;-0.8717;REF;REF;0.02;
10906;46.9829;-0.7666;REF;REF;0.02;
10907;46.9857;-0.6615;REF;REF;0.02;
10908;46.9884;-0.5564;REF;REF;0.02;
10909;46.991;-0.4513;REF;REF;0.02;
10910;46.9935;-0.3462;REF;REF;0.01;
10911;46.9959;-0.2411;REF;REF;0.01;
10912;46.9982;-0.1359;REF;REF;0.01;
10913;47.0005;-0.0308;REF;REF;0.02;
10914;47.0026;0.0744;REF;REF;0.02;
10915;47.0046;0.1795;REF;REF;0.02;
10916;47.0065;0.2847;REF;REF;0.02;
10917;47.0084;0.3899;REF;REF;0.01;
10918;47.0101;0.4951;REF;REF;0.01;
10919;47.0117;0.6003;REF;REF;0.01;
10920;47.0133;0.7055;REF;REF;0.02;
10921;47.0147;0.8107;REF;REF;0.02;
10922;47.0161;0.9159;REF;REF;0;
10923;47.0173;1.0211;REF;REF;0;
10924;47.0185;1.1263;REF;REF;0.01;
10925;47.0195;1.2315;REF;REF;0;
10926;47.0205;1.3367;REF;REF;0.01;
10927;47.0214;1.442;REF;REF;0.01;
10928;47.0221;1.5472;REF;REF;0.01;
10929;47.0228;1.6525;REF;REF;0.01;
10930;47.0234;1.7577;REF;REF;0.02;
10931;47.0239;1.8629;REF;REF;0.02;
10932;47.0243;1.9682;REF;REF;0.02;
10933;47.0246;2.0734;REF;REF;0.02;
10934;47.0247;2.1787;REF;REF;0.02;
10935;47.0248;2.2839;REF;REF;0.02;
10936;47.0248;2.3892;REF;REF;0.02;
10937;47.0247;2.4944;REF;REF;0.01;
10938;47.0246;2.5996;REF;REF;0.01;
10939;47.0243;2.7049;REF;REF;0.01;
10940;47.0239;2.8101;REF;REF;0.01;
10941;47.0234;2.9154;REF;REF;0.02;
10942;47.0228;3.0206;REF;REF;0.02;
10943;47.0222;3.1258;REF;REF;0.02;
10944;47.0214;3.2311;REF;REF;0.02;
10945;47.0205;3.3363;REF;REF;0.02;
10946;47.0196;3.4415;REF;REF;0.02;
10947;47.0185;3.5468;REF;REF;0.02;
10948;47.0173;3.652;REF;REF;0.01;
10949;47.0161;3.7572;REF;REF;0.01;
10950;47.0147;3.8624;REF;REF;0.01;
10951;47.0133;3.9676;REF;REF;0.02;
10952;47.0118;4.0728;REF;REF;0.01;
10953;47.0101;4.178;REF;REF;0.01;
10954;47.0084;4.2832;REF;REF;0.01;
10955;47.0066;4.3884;REF;REF;0.01;
10956;47.0046;4.4935;REF;REF;0.01;
10957;47.0026;4.5987;REF;REF;0.01;
10958;47.0005;4.7038;REF;REF;0.01;
10959;46.9983;4.809;REF;REF;0.02;
10960;46.996;4.9141;REF;REF;0.02;
10961;46.9936;5.0193;REF;REF;0.02;
10962;46.991;5.1244;REF;REF;0.02;
10963;46.9884;5.2295;REF;REF;0.02;
10964;46.9858;5.3346;REF;REF;0.02;
10965;46.983;5.4397;REF;REF;0.02;
10966;46.9801;5.5447;REF;REF;0.02;
10967;46.9771;5.6498;REF;REF;0.02;
10968;46.974;5.7549;REF;REF;0.01;
10969;46.9708;5.8599;REF;REF;0.01;
10970;46.9676;5.9649;REF;REF;0.02;
10971;46.9642;6.07;REF;REF;0;
10972;46.9607;6.175;REF;REF;0;
10973;46.9572;6.2799;REF;REF;0;
10974;46.9535;6.3849;REF;REF;0;
11035;47.0056;-2.2426;REF;REF;0.01;
11038;47.0177;-1.9275;REF;REF;0.01;
11039;47.0216;-1.8224;REF;REF;0.01;
11040;47.0253;-1.7173;REF;REF;0.02;
11041;47.029;-1.6122;REF;REF;0.02;
11042;47.0326;-1.507;REF;REF;0.02;
11043;47.036;-1.4019;REF;REF;0.02;
11044;47.0394;-1.2967;REF;REF;0.02;
11045;47.0427;-1.1916;REF;REF;0.02;
11046;47.0459;-1.0864;REF;REF;0.02;
11047;47.049;-0.9812;REF;REF;0.02;
11048;47.0519;-0.876;REF;REF;0.02;
11049;47.0548;-0.7708;REF;REF;0.02;
11050;47.0576;-0.6655;REF;REF;0.02;
11051;47.0603;-0.5603;REF;REF;0.02;
11052;47.0629;-0.455;REF;REF;0.02;
11053;47.0654;-0.3498;REF;REF;0.01;
11054;47.0679;-0.2445;REF;REF;0.01;
11055;47.0702;-0.1392;REF;REF;0.02;
11056;47.0724;-0.034;REF;REF;0.02;
11057;47.0745;0.0713;REF;REF;0.02;
11058;47.0765;0.1766;REF;REF;0.02;
11059;47.0785;0.282;REF;REF;0.01;
11060;47.0803;0.3873;REF;REF;0.01;
11061;47.082;0.4926;REF;REF;0.01;
11062;47.0837;0.5979;REF;REF;0.01;
11063;47.0852;0.7033;REF;REF;0.02;
11064;47.0867;0.8086;REF;REF;0.02;
11065;47.088;0.914;REF;REF;0;
11066;47.0893;1.0193;REF;REF;0;
11067;47.0904;1.1247;REF;REF;0;
11068;47.0915;1.23;REF;REF;0;
11069;47.0925;1.3354;REF;REF;0.01;
11070;47.0933;1.4408;REF;REF;0.01;
11071;47.0941;1.5462;REF;REF;0.01;
11072;47.0948;1.6515;REF;REF;0.01;
11073;47.0954;1.7569;REF;REF;0.01;
11074;47.0958;1.8623;REF;REF;0.01;
11075;47.0962;1.9677;REF;REF;0.02;
11076;47.0965;2.0731;REF;REF;0.02;
11077;47.0967;2.1784;REF;REF;0.02;
11078;47.0968;2.2838;REF;REF;0.02;
11079;47.0968;2.3892;REF;REF;0.02;
11080;47.0967;2.4946;REF;REF;0.01;
11081;47.0965;2.6;REF;REF;0.01;
11082;47.0962;2.7054;REF;REF;0.01;
11083;47.0959;2.8108;REF;REF;0.01;
11084;47.0954;2.9161;REF;REF;0.01;
11085;47.0948;3.0215;REF;REF;0.02;
11086;47.0941;3.1269;REF;REF;0.02;
11087;47.0933;3.2323;REF;REF;0.02;
11088;47.0925;3.3377;REF;REF;0.02;
11089;47.0915;3.443;REF;REF;0.02;
11090;47.0905;3.5484;REF;REF;0.01;
11091;47.0893;3.6537;REF;REF;0.01;
11092;47.088;3.7591;REF;REF;0.01;
11093;47.0867;3.8644;REF;REF;0.02;
11094;47.0852;3.9698;REF;REF;0.02;
11095;47.0837;4.0751;REF;REF;0.01;
11096;47.0821;4.1805;REF;REF;0.01;
11097;47.0803;4.2858;REF;REF;0.01;
11098;47.0785;4.3911;REF;REF;0.01;
11099;47.0766;4.4964;REF;REF;0.01;
11100;47.0745;4.6017;REF;REF;0.01;
11101;47.0724;4.707;REF;REF;0.01;
11102;47.0702;4.8123;REF;REF;0.01;
11103;47.0679;4.9176;REF;REF;0.02;
11104;47.0655;5.0229;REF;REF;0.02;
11105;47.063;5.1281;REF;REF;0.02;
11106;47.0604;5.2334;REF;REF;0.02;
11107;47.0577;5.3386;REF;REF;0.02;
11108;47.0549;5.4438;REF;REF;0.02;
11109;47.052;5.549;REF;REF;0.02;
11110;47.049;5.6542;REF;REF;0.02;
11111;47.0459;5.7594;REF;REF;0.02;
11112;47.0427;5.8646;REF;REF;0.02;
11113;47.0395;5.9698;REF;REF;0.02;
11114;47.0361;6.0749;REF;REF;0.02;
11115;47.0326;6.1801;REF;REF;0.02;
11116;47.029;6.2852;REF;REF;0.02;
11117;47.0254;6.3903;REF;REF;0;
11118;47.0216;6.4954;REF;REF;0.01;
11119;47.0178;6.6005;REF;REF;0.01;
11181;47.0896;-1.9332;REF;REF;0.01;
11182;47.0934;-1.8279;REF;REF;0.01;
11183;47.0972;-1.7227;REF;REF;0.02;
11184;47.1009;-1.6174;REF;REF;0.02;
11185;47.1044;-1.5122;REF;REF;0.02;
11186;47.1079;-1.4069;REF;REF;0.02;
11187;47.1113;-1.3016;REF;REF;0.02;
11188;47.1146;-1.1963;REF;REF;0.02;
11189;47.1178;-1.091;REF;REF;0.02;
11190;47.1209;-0.9856;REF;REF;0.02;
11191;47.1238;-0.8803;REF;REF;0.02;
11192;47.1267;-0.7749;REF;REF;0.02;
11193;47.1295;-0.6696;REF;REF;0.02;
11194;47.1323;-0.5642;REF;REF;0.02;
11195;47.1349;-0.4588;REF;REF;0.02;
11196;47.1374;-0.3534;REF;REF;0.02;
11197;47.1398;-0.248;REF;REF;0.02;
11198;47.1421;-0.1426;REF;REF;0.02;
11199;47.1443;-0.0371;REF;REF;0.02;
11200;47.1465;0.0683;REF;REF;0.02;
11201;47.1485;0.1737;REF;REF;0.01;
11202;47.1504;0.2792;REF;REF;0.02;
11203;47.1522;0.3847;REF;REF;0.01;
11204;47.154;0.4901;REF;REF;0.01;
11205;47.1556;0.5956;REF;REF;0.02;
11206;47.1572;0.7011;REF;REF;0.02;
11207;47.1586;0.8066;REF;REF;0.02;
11208;47.16;0.9121;REF;REF;0.02;
11209;47.1612;1.0175;REF;REF;0;
11210;47.1624;1.123;REF;REF;0;
11211;47.1635;1.2286;REF;REF;0;
11212;47.1644;1.3341;REF;REF;0;
11213;47.1653;1.4396;REF;REF;0.01;
11214;47.1661;1.5451;REF;REF;0.01;
11215;47.1667;1.6506;REF;REF;0.01;
11216;47.1673;1.7561;REF;REF;0.01;
11217;47.1678;1.8617;REF;REF;0.02;
11218;47.1682;1.9672;REF;REF;0.02;
11219;47.1685;2.0727;REF;REF;0.01;
11220;47.1687;2.1782;REF;REF;0.01;
11221;47.1688;2.2838;REF;REF;0.01;
11222;47.1688;2.3893;REF;REF;0.02;
11223;47.1687;2.4948;REF;REF;0.01;
11224;47.1685;2.6003;REF;REF;0.01;
11225;47.1682;2.7059;REF;REF;0.01;
11226;47.1678;2.8114;REF;REF;0.01;
11227;47.1673;2.9169;REF;REF;0.01;
11228;47.1668;3.0224;REF;REF;0.02;
11229;47.1661;3.128;REF;REF;0.02;
11230;47.1653;3.2335;REF;REF;0.02;
11231;47.1644;3.339;REF;REF;0.02;
11232;47.1635;3.4445;REF;REF;0.02;
11233;47.1624;3.55;REF;REF;0.01;
11234;47.1613;3.6555;REF;REF;0.01;
11235;47.16;3.761;REF;REF;0.01;
11236;47.1586;3.8665;REF;REF;0.02;
11237;47.1572;3.972;REF;REF;0.02;
11238;47.1557;4.0775;REF;REF;0.02;
11239;47.154;4.1829;REF;REF;0.02;
11240;47.1523;4.2884;REF;REF;0.02;
11241;47.1504;4.3939;REF;REF;0.01;
11242;47.1485;4.4993;REF;REF;0.01;
11243;47.1465;4.6048;REF;REF;0.01;
11244;47.1444;4.7102;REF;REF;0.01;
11245;47.1421;4.8156;REF;REF;0.01;
11246;47.1398;4.921;REF;REF;0.01;
11247;47.1374;5.0265;REF;REF;0.02;
11248;47.1349;5.1319;REF;REF;0.02;
11249;47.1323;5.2372;REF;REF;0.02;
11250;47.1296;5.3426;REF;REF;0.02;
11251;47.1268;5.448;REF;REF;0.02;
11252;47.1239;5.5534;REF;REF;0.02;
11253;47.1209;5.6587;REF;REF;0.02;
11254;47.1178;5.764;REF;REF;0.02;
11255;47.1146;5.8694;REF;REF;0.02;
11256;47.1113;5.9747;REF;REF;0.02;
11257;47.108;6.08;REF;REF;0.02;
11258;47.1045;6.1852;REF;REF;0.02;
11259;47.1009;6.2905;REF;REF;0.02;
11260;47.0973;6.3958;REF;REF;0.02;
11261;47.0935;6.501;REF;REF;0.01;
11262;47.0896;6.6062;REF;REF;0.01;
11322;47.1534;-2.1496;REF;REF;0.01;
11323;47.1575;-2.0442;REF;REF;0.01;
11324;47.1614;-1.9389;REF;REF;0.01;
11325;47.1653;-1.8335;REF;REF;0.01;
11326;47.1691;-1.7281;REF;REF;0.02;
11327;47.1727;-1.6228;REF;REF;0.02;
11328;47.1763;-1.5173;REF;REF;0.02;
11329;47.1798;-1.4119;REF;REF;0.02;
11330;47.1832;-1.3065;REF;REF;0.02;
11331;47.1865;-1.201;REF;REF;0.02;
11332;47.1897;-1.0956;REF;REF;0.02;
11333;47.1928;-0.9901;REF;REF;0.02;
11334;47.1958;-0.8846;REF;REF;0.02;
11335;47.1987;-0.7791;REF;REF;0.02;
11336;47.2015;-0.6736;REF;REF;0.02;
11337;47.2042;-0.5681;REF;REF;0.02;
11338;47.2068;-0.4626;REF;REF;0.02;
11339;47.2093;-0.357;REF;REF;0.02;
11340;47.2117;-0.2515;REF;REF;0.02;
11341;47.214;-0.1459;REF;REF;0.02;
11342;47.2163;-0.0403;REF;REF;0.02;
11343;47.2184;0.0652;REF;REF;0.02;
11344;47.2204;0.1708;REF;REF;0.02;
11345;47.2224;0.2764;REF;REF;0.02;
11346;47.2242;0.382;REF;REF;0.02;
11347;47.2259;0.4876;REF;REF;0.02;
11348;47.2276;0.5933;REF;REF;0.02;
11349;47.2291;0.6989;REF;REF;0.02;
11350;47.2306;0.8045;REF;REF;0.02;
11351;47.2319;0.9101;REF;REF;0.02;
11352;47.2332;1.0158;REF;REF;0.02;
11353;47.2344;1.1214;REF;REF;0;
11354;47.2354;1.2271;REF;REF;0;
11355;47.2364;1.3327;REF;REF;0.01;
11356;47.2373;1.4384;REF;REF;0.01;
11357;47.238;1.544;REF;REF;0.01;
11358;47.2387;1.6497;REF;REF;0.01;
11359;47.2393;1.7554;REF;REF;0.01;
11360;47.2398;1.861;REF;REF;0.01;
11361;47.2402;1.9667;REF;REF;0.01;
11362;47.2405;2.0724;REF;REF;0.01;
