#-----------------------------------------------------------------------------
# Date d'extraction : 01/09/2021 - 16h09 loc.
#-----------------------------------------------------------------------------
# Producteur : DCLIM
# Experience : CLIMSEC
# Modele     : ARPEGE_RETIC
# Scenario :
#     B1 : scenario optimiste
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORSPI : Indicateur s�cheresse m�t�orologique
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORSPI;
14507;48.8228;1.9554;B1;H2;-0.49;
14508;48.8231;2.0643;B1;H2;-0.46;
14509;48.8233;2.1732;B1;H2;-0.52;
14510;48.8234;2.2821;B1;H2;-0.42;
14511;48.8234;2.391;B1;H2;-0.42;
14512;48.8233;2.4998;B1;H2;-0.38;
14513;48.8231;2.6087;B1;H2;-0.31;
14514;48.8228;2.7176;B1;H2;-0.31;
14515;48.8224;2.8265;B1;H2;-0.31;
14516;48.8219;2.9354;B1;H2;-0.31;
14517;48.8213;3.0443;B1;H2;-0.28;
14518;48.8206;3.1532;B1;H2;-0.28;
14519;48.8198;3.262;B1;H2;-0.28;
14520;48.8189;3.3709;B1;H2;-0.28;
14521;48.8179;3.4798;B1;H2;-0.29;
14522;48.8168;3.5886;B1;H2;-0.28;
14523;48.8156;3.6975;B1;H2;-0.28;
14524;48.8143;3.8064;B1;H2;-0.29;
14525;48.8129;3.9152;B1;H2;-0.32;
14526;48.8114;4.0241;B1;H2;-0.32;
14527;48.8098;4.1329;B1;H2;-0.32;
14528;48.8081;4.2417;B1;H2;-0.32;
14529;48.8064;4.3506;B1;H2;-0.32;
14530;48.8045;4.4594;B1;H2;-0.32;
14531;48.8025;4.5682;B1;H2;-0.32;
14532;48.8004;4.677;B1;H2;-0.32;
14533;48.7982;4.7858;B1;H2;-0.32;
14534;48.7959;4.8945;B1;H2;-0.38;
14535;48.7935;5.0033;B1;H2;-0.38;
14536;48.791;5.1121;B1;H2;-0.38;
14537;48.7884;5.2208;B1;H2;-0.38;
14538;48.7857;5.3296;B1;H2;-0.38;
14539;48.783;5.4383;B1;H2;-0.38;
14540;48.7801;5.547;B1;H2;-0.28;
14541;48.7771;5.6557;B1;H2;-0.28;
14542;48.774;5.7644;B1;H2;-0.22;
14543;48.7708;5.8731;B1;H2;-0.22;
14544;48.7675;5.9817;B1;H2;-0.22;
14545;48.7642;6.0904;B1;H2;-0.22;
14546;48.7607;6.199;B1;H2;-0.22;
14547;48.7571;6.3077;B1;H2;-0.22;
14548;48.7534;6.4163;B1;H2;-0.2;
14549;48.7496;6.5248;B1;H2;-0.2;
14550;48.7458;6.6334;B1;H2;-0.17;
14551;48.7418;6.742;B1;H2;-0.17;
14552;48.7377;6.8505;B1;H2;-0.17;
14553;48.7335;6.959;B1;H2;-0.17;
14554;48.7292;7.0675;B1;H2;-0.17;
14555;48.7249;7.176;B1;H2;-0.21;
14556;48.7204;7.2845;B1;H2;-0.29;
14557;48.7158;7.393;B1;H2;-0.55;
14558;48.7112;7.5014;B1;H2;-0.55;
14559;48.7064;7.6098;B1;H2;-0.55;
14560;48.7015;7.7182;B1;H2;-0.38;
14561;48.6965;7.8266;B1;H2;-0.38;
14600;48.7527;-3.4866;B1;H2;-0.67;
14601;48.758;-3.3781;B1;H2;-0.67;
14602;48.7631;-3.2696;B1;H2;-0.67;
14603;48.7682;-3.1611;B1;H2;-0.67;
14604;48.7732;-3.0526;B1;H2;-0.88;
14618;48.8324;-1.5314;B1;H2;-0.68;
14619;48.8359;-1.4226;B1;H2;-0.67;
14620;48.8393;-1.3138;B1;H2;-0.67;
14621;48.8426;-1.205;B1;H2;-0.67;
14622;48.8458;-1.0961;B1;H2;-0.67;
14623;48.8489;-0.9873;B1;H2;-0.65;
14624;48.8519;-0.8784;B1;H2;-0.65;
14625;48.8548;-0.7696;B1;H2;-0.65;
14626;48.8576;-0.6607;B1;H2;-0.65;
14627;48.8603;-0.5518;B1;H2;-0.65;
14628;48.8628;-0.4429;B1;H2;-0.65;
14629;48.8653;-0.334;B1;H2;-0.65;
14630;48.8677;-0.2251;B1;H2;-0.68;
14631;48.87;-0.1161;B1;H2;-0.68;
14632;48.8722;-0.0072;B1;H2;-0.68;
14633;48.8743;0.1017;B1;H2;-0.52;
14634;48.8763;0.2107;B1;H2;-0.71;
14635;48.8782;0.3197;B1;H2;-0.72;
14636;48.88;0.4286;B1;H2;-0.72;
14637;48.8817;0.5376;B1;H2;-0.58;
14638;48.8833;0.6466;B1;H2;-0.47;
14639;48.8848;0.7556;B1;H2;-0.48;
14640;48.8862;0.8646;B1;H2;-0.48;
14641;48.8875;0.9736;B1;H2;-0.48;
14642;48.8887;1.0826;B1;H2;-0.48;
14643;48.8898;1.1916;B1;H2;-0.48;
14644;48.8908;1.3007;B1;H2;-0.48;
14645;48.8917;1.4097;B1;H2;-0.48;
14646;48.8925;1.5187;B1;H2;-0.33;
14647;48.8932;1.6278;B1;H2;-0.46;
14648;48.8938;1.7368;B1;H2;-0.49;
14649;48.8943;1.8458;B1;H2;-0.49;
14650;48.8947;1.9549;B1;H2;-0.49;
14651;48.895;2.0639;B1;H2;-0.46;
14652;48.8952;2.1729;B1;H2;-0.55;
14653;48.8953;2.282;B1;H2;-0.52;
14654;48.8953;2.391;B1;H2;-0.43;
14655;48.8952;2.5001;B1;H2;-0.43;
14656;48.895;2.6091;B1;H2;-0.31;
14657;48.8947;2.7181;B1;H2;-0.31;
14658;48.8943;2.8272;B1;H2;-0.37;
14659;48.8938;2.9362;B1;H2;-0.28;
14660;48.8932;3.0453;B1;H2;-0.28;
14661;48.8925;3.1543;B1;H2;-0.28;
14662;48.8917;3.2633;B1;H2;-0.28;
14663;48.8908;3.3723;B1;H2;-0.26;
14664;48.8898;3.4814;B1;H2;-0.26;
14665;48.8887;3.5904;B1;H2;-0.28;
14666;48.8875;3.6994;B1;H2;-0.28;
14667;48.8862;3.8084;B1;H2;-0.28;
14668;48.8848;3.9174;B1;H2;-0.28;
14669;48.8833;4.0264;B1;H2;-0.32;
14670;48.8817;4.1354;B1;H2;-0.32;
14671;48.88;4.2444;B1;H2;-0.32;
14672;48.8782;4.3533;B1;H2;-0.32;
14673;48.8763;4.4623;B1;H2;-0.32;
14674;48.8743;4.5713;B1;H2;-0.32;
14675;48.8722;4.6802;B1;H2;-0.32;
14676;48.8701;4.7892;B1;H2;-0.32;
14677;48.8678;4.8981;B1;H2;-0.38;
14678;48.8654;5.007;B1;H2;-0.38;
14679;48.8629;5.1159;B1;H2;-0.38;
14680;48.8603;5.2248;B1;H2;-0.38;
14681;48.8576;5.3337;B1;H2;-0.38;
14682;48.8548;5.4426;B1;H2;-0.38;
14683;48.8519;5.5515;B1;H2;-0.28;
14684;48.8489;5.6603;B1;H2;-0.33;
14685;48.8458;5.7692;B1;H2;-0.22;
14686;48.8427;5.878;B1;H2;-0.22;
14687;48.8394;5.9868;B1;H2;-0.22;
14688;48.836;6.0956;B1;H2;-0.22;
14689;48.8325;6.2044;B1;H2;-0.22;
14690;48.8289;6.3131;B1;H2;-0.28;
14691;48.8252;6.4219;B1;H2;-0.28;
14692;48.8214;6.5306;B1;H2;-0.17;
14693;48.8176;6.6394;B1;H2;-0.17;
14694;48.8136;6.7481;B1;H2;-0.17;
14695;48.8095;6.8568;B1;H2;-0.17;
14696;48.8053;6.9654;B1;H2;-0.17;
14697;48.801;7.0741;B1;H2;-0.29;
14698;48.7966;7.1827;B1;H2;-0.17;
14699;48.7922;7.2914;B1;H2;-0.29;
14700;48.7876;7.4;B1;H2;-0.55;
14701;48.7829;7.5085;B1;H2;-0.55;
14702;48.7781;7.6171;B1;H2;-0.55;
14703;48.7733;7.7256;B1;H2;-0.38;
14704;48.7683;7.8342;B1;H2;-0.38;
14705;48.7632;7.9427;B1;H2;-0.38;
14745;48.8349;-3.2774;B1;H2;-0.67;
14761;48.9043;-1.5367;B1;H2;-0.68;
14762;48.9077;-1.4278;B1;H2;-0.67;
14763;48.9111;-1.3188;B1;H2;-0.67;
14764;48.9144;-1.2099;B1;H2;-0.67;
14765;48.9176;-1.1009;B1;H2;-0.67;
14766;48.9207;-0.9919;B1;H2;-0.65;
14767;48.9237;-0.8829;B1;H2;-0.65;
14768;48.9266;-0.7739;B1;H2;-0.65;
14769;48.9294;-0.6649;B1;H2;-0.65;
14770;48.9321;-0.5558;B1;H2;-0.65;
14771;48.9347;-0.4468;B1;H2;-0.65;
14772;48.9372;-0.3377;B1;H2;-0.65;
14773;48.9396;-0.2286;B1;H2;-0.68;
14774;48.9419;-0.1196;B1;H2;-0.68;
14775;48.9441;-0.0105;B1;H2;-0.68;
14776;48.9462;0.0986;B1;H2;-0.68;
14777;48.9482;0.2077;B1;H2;-0.88;
14778;48.9501;0.3169;B1;H2;-0.88;
14779;48.9519;0.426;B1;H2;-0.88;
14780;48.9536;0.5351;B1;H2;-0.58;
14781;48.9552;0.6443;B1;H2;-0.58;
14782;48.9567;0.7534;B1;H2;-0.48;
14783;48.9581;0.8626;B1;H2;-0.48;
14784;48.9594;0.9717;B1;H2;-0.48;
14785;48.9606;1.0809;B1;H2;-0.48;
14786;48.9617;1.1901;B1;H2;-0.48;
14787;48.9627;1.2992;B1;H2;-0.48;
14788;48.9636;1.4084;B1;H2;-0.45;
14789;48.9644;1.5176;B1;H2;-0.45;
14790;48.9651;1.6268;B1;H2;-0.46;
14791;48.9657;1.736;B1;H2;-0.49;
14792;48.9662;1.8451;B1;H2;-0.49;
14793;48.9666;1.9543;B1;H2;-0.55;
14794;48.9669;2.0635;B1;H2;-0.55;
14795;48.9671;2.1727;B1;H2;-0.58;
14796;48.9672;2.2819;B1;H2;-0.58;
14797;48.9672;2.3911;B1;H2;-0.58;
14798;48.9671;2.5003;B1;H2;-0.43;
14799;48.9669;2.6095;B1;H2;-0.31;
14800;48.9666;2.7187;B1;H2;-0.37;
14801;48.9662;2.8279;B1;H2;-0.37;
14802;48.9657;2.9371;B1;H2;-0.37;
14803;48.9651;3.0462;B1;H2;-0.37;
14804;48.9644;3.1554;B1;H2;-0.37;
14805;48.9636;3.2646;B1;H2;-0.45;
14806;48.9627;3.3738;B1;H2;-0.26;
14807;48.9617;3.483;B1;H2;-0.26;
14808;48.9606;3.5921;B1;H2;-0.26;
14809;48.9594;3.7013;B1;H2;-0.28;
14810;48.9581;3.8104;B1;H2;-0.28;
14811;48.9567;3.9196;B1;H2;-0.28;
14812;48.9552;4.0287;B1;H2;-0.43;
14813;48.9536;4.1379;B1;H2;-0.32;
14814;48.9519;4.247;B1;H2;-0.32;
14815;48.9501;4.3561;B1;H2;-0.32;
14816;48.9482;4.4653;B1;H2;-0.32;
14817;48.9462;4.5744;B1;H2;-0.32;
14818;48.9441;4.6835;B1;H2;-0.32;
14819;48.9419;4.7926;B1;H2;-0.32;
14820;48.9396;4.9016;B1;H2;-0.32;
14821;48.9372;5.0107;B1;H2;-0.38;
14822;48.9347;5.1198;B1;H2;-0.38;
14823;48.9321;5.2288;B1;H2;-0.38;
14824;48.9294;5.3379;B1;H2;-0.38;
14825;48.9266;5.4469;B1;H2;-0.28;
14826;48.9238;5.5559;B1;H2;-0.28;
14827;48.9208;5.6649;B1;H2;-0.33;
14828;48.9177;5.7739;B1;H2;-0.38;
14829;48.9145;5.8829;B1;H2;-0.38;
14830;48.9112;5.9919;B1;H2;-0.38;
14831;48.9078;6.1008;B1;H2;-0.38;
14832;48.9043;6.2097;B1;H2;-0.22;
14833;48.9007;6.3187;B1;H2;-0.28;
14834;48.897;6.4276;B1;H2;-0.28;
14835;48.8932;6.5365;B1;H2;-0.17;
14836;48.8893;6.6453;B1;H2;-0.17;
14837;48.8854;6.7542;B1;H2;-0.17;
14838;48.8813;6.863;B1;H2;-0.17;
14839;48.8771;6.9719;B1;H2;-0.17;
14840;48.8728;7.0807;B1;H2;-0.29;
14841;48.8684;7.1894;B1;H2;-0.29;
14842;48.8639;7.2982;B1;H2;-0.29;
14843;48.8593;7.407;B1;H2;-0.29;
14844;48.8547;7.5157;B1;H2;-0.55;
14845;48.8499;7.6244;B1;H2;-0.55;
14846;48.845;7.7331;B1;H2;-0.55;
14847;48.84;7.8418;B1;H2;-0.38;
14848;48.8349;7.9504;B1;H2;-0.38;
14849;48.8297;8.059;B1;H2;-0.38;
14904;48.9761;-1.5421;B1;H2;-0.67;
14905;48.9796;-1.433;B1;H2;-0.67;
14906;48.983;-1.3239;B1;H2;-0.67;
14907;48.9863;-1.2148;B1;H2;-0.67;
14908;48.9895;-1.1057;B1;H2;-0.67;
14909;48.9926;-0.9965;B1;H2;-0.67;
14910;48.9955;-0.8874;B1;H2;-0.65;
14911;48.9984;-0.7782;B1;H2;-0.65;
14912;49.0012;-0.669;B1;H2;-0.65;
14913;49.0039;-0.5598;B1;H2;-0.65;
14914;49.0065;-0.4506;B1;H2;-0.65;
14915;49.009;-0.3414;B1;H2;-0.68;
14916;49.0114;-0.2322;B1;H2;-0.68;
14917;49.0137;-0.123;B1;H2;-0.68;
14918;49.0159;-0.0137;B1;H2;-0.68;
14919;49.018;0.0955;B1;H2;-0.88;
14920;49.02;0.2048;B1;H2;-0.88;
14921;49.0219;0.3141;B1;H2;-0.88;
14922;49.0237;0.4233;B1;H2;-0.88;
14923;49.0254;0.5326;B1;H2;-0.58;
14924;49.027;0.6419;B1;H2;-0.58;
14925;49.0285;0.7512;B1;H2;-0.58;
14926;49.0299;0.8605;B1;H2;-0.48;
14927;49.0312;0.9698;B1;H2;-0.48;
14928;49.0324;1.0791;B1;H2;-0.48;
14929;49.0335;1.1885;B1;H2;-0.48;
14930;49.0345;1.2978;B1;H2;-0.45;
14931;49.0355;1.4071;B1;H2;-0.45;
14932;49.0363;1.5164;B1;H2;-0.57;
14933;49.037;1.6258;B1;H2;-0.57;
14934;49.0376;1.7351;B1;H2;-0.57;
14935;49.0381;1.8445;B1;H2;-0.57;
14936;49.0385;1.9538;B1;H2;-0.65;
14937;49.0388;2.0631;B1;H2;-0.58;
14938;49.039;2.1725;B1;H2;-0.58;
14939;49.0391;2.2818;B1;H2;-0.58;
14940;49.0391;2.3912;B1;H2;-0.58;
14941;49.039;2.5005;B1;H2;-0.58;
14942;49.0388;2.6099;B1;H2;-0.37;
14943;49.0385;2.7192;B1;H2;-0.37;
14944;49.0381;2.8286;B1;H2;-0.37;
14945;49.0376;2.9379;B1;H2;-0.37;
14946;49.037;3.0472;B1;H2;-0.37;
14947;49.0363;3.1566;B1;H2;-0.37;
14948;49.0355;3.2659;B1;H2;-0.45;
14949;49.0346;3.3752;B1;H2;-0.26;
14950;49.0336;3.4845;B1;H2;-0.26;
14951;49.0325;3.5939;B1;H2;-0.26;
14952;49.0313;3.7032;B1;H2;-0.28;
14953;49.03;3.8125;B1;H2;-0.43;
14954;49.0286;3.9218;B1;H2;-0.43;
14955;49.0271;4.0311;B1;H2;-0.43;
14956;49.0255;4.1404;B1;H2;-0.32;
14957;49.0238;4.2497;B1;H2;-0.32;
14958;49.022;4.3589;B1;H2;-0.32;
14959;49.0201;4.4682;B1;H2;-0.32;
14960;49.0181;4.5775;B1;H2;-0.32;
14961;49.016;4.6867;B1;H2;-0.32;
14962;49.0138;4.796;B1;H2;-0.32;
14963;49.0115;4.9052;B1;H2;-0.32;
14964;49.0091;5.0144;B1;H2;-0.32;
14965;49.0066;5.1236;B1;H2;-0.38;
14966;49.004;5.2328;B1;H2;-0.38;
14967;49.0013;5.342;B1;H2;-0.38;
14968;48.9985;5.4512;B1;H2;-0.28;
14969;48.9956;5.5604;B1;H2;-0.32;
14970;48.9926;5.6695;B1;H2;-0.33;
14971;48.9895;5.7787;B1;H2;-0.33;
14972;48.9863;5.8878;B1;H2;-0.38;
14973;48.983;5.9969;B1;H2;-0.38;
14974;48.9796;6.106;B1;H2;-0.28;
14975;48.9761;6.2151;B1;H2;-0.28;
14976;48.9725;6.3242;B1;H2;-0.28;
14977;48.9688;6.4332;B1;H2;-0.28;
14978;48.965;6.5423;B1;H2;-0.17;
14979;48.9611;6.6513;B1;H2;-0.17;
14980;48.9571;6.7603;B1;H2;-0.17;
14981;48.953;6.8693;B1;H2;-0.17;
14982;48.9489;6.9783;B1;H2;-0.29;
14983;48.9446;7.0872;B1;H2;-0.29;
14984;48.9402;7.1962;B1;H2;-0.29;
14985;48.9357;7.3051;B1;H2;-0.29;
14986;48.9311;7.414;B1;H2;-0.29;
14987;48.9264;7.5229;B1;H2;-0.29;
14988;48.9216;7.6317;B1;H2;-0.29;
14989;48.9167;7.7406;B1;H2;-0.55;
14990;48.9117;7.8494;B1;H2;-0.55;
14991;48.9066;7.9582;B1;H2;-0.38;
14992;48.9015;8.067;B1;H2;-0.38;
15047;49.0479;-1.5475;B1;H2;-0.67;
15048;49.0514;-1.4383;B1;H2;-0.67;
15049;49.0548;-1.329;B1;H2;-0.67;
15050;49.0581;-1.2197;B1;H2;-0.67;
15051;49.0613;-1.1105;B1;H2;-0.67;
15052;49.0644;-1.0012;B1;H2;-0.67;
15053;49.0674;-0.8919;B1;H2;-0.67;
15054;49.0703;-0.7825;B1;H2;-0.65;
15055;49.0731;-0.6732;B1;H2;-0.65;
15056;49.0758;-0.5639;B1;H2;-0.65;
15057;49.0784;-0.4545;B1;H2;-0.68;
15058;49.0809;-0.3452;B1;H2;-0.68;
15059;49.0833;-0.2358;B1;H2;-0.68;
15060;49.0856;-0.1264;B1;H2;-0.68;
15061;49.0878;-0.017;B1;H2;-0.68;
15062;49.0899;0.0924;B1;H2;-0.88;
15063;49.0919;0.2018;B1;H2;-0.88;
15064;49.0938;0.3112;B1;H2;-0.88;
15065;49.0956;0.4207;B1;H2;-0.58;
15066;49.0973;0.5301;B1;H2;-0.58;
15067;49.0989;0.6395;B1;H2;-0.58;
15068;49.1004;0.749;B1;H2;-0.58;
15069;49.1018;0.8585;B1;H2;-0.48;
15070;49.1031;0.9679;B1;H2;-0.48;
15071;49.1043;1.0774;B1;H2;-0.48;
15072;49.1054;1.1869;B1;H2;-0.48;
15073;49.1064;1.2963;B1;H2;-0.45;
15074;49.1073;1.4058;B1;H2;-0.45;
15075;49.1081;1.5153;B1;H2;-0.45;
15076;49.1088;1.6248;B1;H2;-0.54;
15077;49.1094;1.7343;B1;H2;-0.65;
15078;49.1099;1.8438;B1;H2;-0.65;
15079;49.1103;1.9533;B1;H2;-0.65;
15080;49.1106;2.0628;B1;H2;-0.65;
15081;49.1108;2.1723;B1;H2;-0.65;
15082;49.1109;2.2818;B1;H2;-0.58;
15083;49.1109;2.3913;B1;H2;-0.58;
15084;49.1108;2.5007;B1;H2;-0.49;
15085;49.1106;2.6102;B1;H2;-0.49;
15086;49.1103;2.7197;B1;H2;-0.49;
15087;49.1099;2.8292;B1;H2;-0.49;
15088;49.1094;2.9387;B1;H2;-0.49;
15089;49.1088;3.0482;B1;H2;-0.49;
15090;49.1081;3.1577;B1;H2;-0.45;
15091;49.1073;3.2672;B1;H2;-0.45;
15092;49.1064;3.3767;B1;H2;-0.26;
15093;49.1054;3.4861;B1;H2;-0.26;
15094;49.1043;3.5956;B1;H2;-0.26;
15095;49.1031;3.7051;B1;H2;-0.43;
15096;49.1018;3.8145;B1;H2;-0.43;
15097;49.1004;3.924;B1;H2;-0.43;
15098;49.0989;4.0335;B1;H2;-0.43;
15099;49.0973;4.1429;B1;H2;-0.43;
15100;49.0956;4.2523;B1;H2;-0.32;
15101;49.0938;4.3618;B1;H2;-0.32;
15102;49.0919;4.4712;B1;H2;-0.32;
15103;49.0899;4.5806;B1;H2;-0.32;
15104;49.0878;4.69;B1;H2;-0.32;
15105;49.0856;4.7994;B1;H2;-0.32;
15106;49.0833;4.9088;B1;H2;-0.32;
15107;49.0809;5.0182;B1;H2;-0.41;
15108;49.0784;5.1275;B1;H2;-0.41;
15109;49.0758;5.2369;B1;H2;-0.38;
15110;49.0731;5.3462;B1;H2;-0.28;
15111;49.0703;5.4556;B1;H2;-0.28;
15112;49.0674;5.5649;B1;H2;-0.33;
15113;49.0644;5.6742;B1;H2;-0.33;
15114;49.0613;5.7835;B1;H2;-0.33;
15115;49.0581;5.8928;B1;H2;-0.38;
15116;49.0548;6.002;B1;H2;-0.31;
15117;49.0514;6.1113;B1;H2;-0.28;
15118;49.0479;6.2205;B1;H2;-0.28;
15119;49.0443;6.3297;B1;H2;-0.28;
15120;49.0406;6.4389;B1;H2;-0.28;
15121;49.0368;6.5481;B1;H2;-0.35;
15122;49.0329;6.6573;B1;H2;-0.35;
15123;49.0289;6.7665;B1;H2;-0.17;
15124;49.0248;6.8756;B1;H2;-0.17;
15125;49.0206;6.9847;B1;H2;-0.17;
15126;49.0163;7.0938;B1;H2;-0.24;
15127;49.0119;7.2029;B1;H2;-0.24;
15128;49.0074;7.312;B1;H2;-0.24;
15129;49.0028;7.4211;B1;H2;-0.24;
15130;48.9981;7.5301;B1;H2;-0.24;
15131;48.9933;7.6391;B1;H2;-0.29;
15132;48.9884;7.7481;B1;H2;-0.29;
15133;48.9834;7.8571;B1;H2;-0.29;
15134;48.9783;7.966;B1;H2;-0.38;
15135;48.9732;8.0749;B1;H2;-0.38;
15136;48.9679;8.1838;B1;H2;-0.38;
15190;49.1197;-1.5529;B1;H2;-0.67;
15191;49.1232;-1.4435;B1;H2;-0.62;
15192;49.1266;-1.3341;B1;H2;-0.67;
15193;49.1299;-1.2247;B1;H2;-0.67;
15194;49.1331;-1.1153;B1;H2;-0.67;
15195;49.1362;-1.0058;B1;H2;-0.67;
15196;49.1392;-0.8964;B1;H2;-0.65;
15197;49.1421;-0.7869;B1;H2;-0.65;
15198;49.1449;-0.6774;B1;H2;-0.65;
15199;49.1476;-0.5679;B1;H2;-0.65;
15200;49.1502;-0.4584;B1;H2;-0.68;
15201;49.1527;-0.3489;B1;H2;-0.68;
15202;49.1551;-0.2394;B1;H2;-0.68;
15203;49.1574;-0.1298;B1;H2;-0.68;
15204;49.1597;-0.0203;B1;H2;-0.68;
15205;49.1618;0.0893;B1;H2;-0.88;
15206;49.1638;0.1988;B1;H2;-0.88;
15207;49.1657;0.3084;B1;H2;-0.88;
15208;49.1675;0.418;B1;H2;-0.58;
15209;49.1692;0.5276;B1;H2;-0.58;
15210;49.1708;0.6372;B1;H2;-0.58;
15211;49.1723;0.7468;B1;H2;-0.58;
15212;49.1737;0.8564;B1;H2;-0.48;
15213;49.175;0.966;B1;H2;-0.48;
15214;49.1762;1.0756;B1;H2;-0.48;
15215;49.1773;1.1853;B1;H2;-0.45;
15216;49.1783;1.2949;B1;H2;-0.45;
15217;49.1792;1.4045;B1;H2;-0.45;
15218;49.18;1.5142;B1;H2;-0.54;
15219;49.1807;1.6238;B1;H2;-0.54;
15220;49.1813;1.7334;B1;H2;-0.69;
15221;49.1818;1.8431;B1;H2;-0.69;
15222;49.1822;1.9527;B1;H2;-0.69;
15223;49.1825;2.0624;B1;H2;-0.65;
15224;49.1827;2.172;B1;H2;-0.69;
15225;49.1828;2.2817;B1;H2;-0.69;
15226;49.1828;2.3913;B1;H2;-0.49;
15227;49.1827;2.501;B1;H2;-0.49;
15228;49.1825;2.6106;B1;H2;-0.49;
15229;49.1822;2.7203;B1;H2;-0.49;
15230;49.1818;2.8299;B1;H2;-0.49;
15231;49.1813;2.9396;B1;H2;-0.49;
15232;49.1807;3.0492;B1;H2;-0.49;
15233;49.18;3.1589;B1;H2;-0.45;
15234;49.1792;3.2685;B1;H2;-0.45;
15235;49.1783;3.3781;B1;H2;-0.45;
15236;49.1773;3.4878;B1;H2;-0.26;
15237;49.1762;3.5974;B1;H2;-0.26;
15238;49.175;3.707;B1;H2;-0.4;
15239;49.1737;3.8166;B1;H2;-0.4;
15240;49.1723;3.9262;B1;H2;-0.4;
15241;49.1708;4.0358;B1;H2;-0.43;
15242;49.1692;4.1454;B1;H2;-0.43;
15243;49.1675;4.255;B1;H2;-0.43;
15244;49.1657;4.3646;B1;H2;-0.32;
15245;49.1638;4.4742;B1;H2;-0.32;
15246;49.1618;4.5837;B1;H2;-0.32;
15247;49.1597;4.6933;B1;H2;-0.32;
15248;49.1575;4.8028;B1;H2;-0.32;
15249;49.1552;4.9124;B1;H2;-0.32;
15250;49.1528;5.0219;B1;H2;-0.41;
15251;49.1503;5.1314;B1;H2;-0.41;
15252;49.1477;5.2409;B1;H2;-0.41;
15253;49.145;5.3504;B1;H2;-0.44;
15254;49.1421;5.4599;B1;H2;-0.44;
15255;49.1392;5.5694;B1;H2;-0.44;
15256;49.1362;5.6788;B1;H2;-0.44;
15257;49.1331;5.7883;B1;H2;-0.38;
15258;49.1299;5.8977;B1;H2;-0.38;
15259;49.1266;6.0071;B1;H2;-0.31;
15260;49.1232;6.1165;B1;H2;-0.31;
15261;49.1197;6.2259;B1;H2;-0.28;
15262;49.1161;6.3353;B1;H2;-0.28;
15263;49.1124;6.4447;B1;H2;-0.35;
15264;49.1086;6.554;B1;H2;-0.35;
15265;49.1047;6.6633;B1;H2;-0.35;
15266;49.1007;6.7726;B1;H2;-0.35;
15267;49.0966;6.8819;B1;H2;-0.35;
15268;49.0924;6.9912;B1;H2;-0.35;
15269;49.0881;7.1005;B1;H2;-0.35;
15270;49.0837;7.2097;B1;H2;-0.24;
15271;49.0792;7.3189;B1;H2;-0.24;
15272;49.0746;7.4281;B1;H2;-0.24;
15273;49.0699;7.5373;B1;H2;-0.24;
15333;49.1915;-1.5583;B1;H2;-0.67;
15334;49.195;-1.4488;B1;H2;-0.62;
15335;49.1984;-1.3392;B1;H2;-0.62;
15336;49.2017;-1.2297;B1;H2;-0.62;
15337;49.2049;-1.1201;B1;H2;-0.67;
15338;49.208;-1.0105;B1;H2;-0.65;
15339;49.211;-0.9009;B1;H2;-0.65;
15340;49.2139;-0.7913;B1;H2;-0.65;
15341;49.2167;-0.6816;B1;H2;-0.65;
15342;49.2194;-0.572;B1;H2;-0.68;
15343;49.2221;-0.4623;B1;H2;-0.68;
15344;49.2246;-0.3526;B1;H2;-0.68;
15345;49.227;-0.243;B1;H2;-0.61;
15346;49.2293;-0.1333;B1;H2;-0.61;
15347;49.2315;-0.0236;B1;H2;-0.68;
15348;49.2336;0.0861;B1;H2;-0.88;
15349;49.2356;0.1959;B1;H2;-0.88;
15350;49.2375;0.3056;B1;H2;-0.88;
15351;49.2393;0.4153;B1;H2;-0.58;
15352;49.241;0.5251;B1;H2;-0.58;
15353;49.2426;0.6348;B1;H2;-0.58;
15354;49.2441;0.7446;B1;H2;-0.58;
15355;49.2456;0.8543;B1;H2;-0.58;
15356;49.2469;0.9641;B1;H2;-0.58;
15357;49.2481;1.0739;B1;H2;-0.45;
15358;49.2492;1.1836;B1;H2;-0.45;
15359;49.2502;1.2934;B1;H2;-0.45;
15360;49.2511;1.4032;B1;H2;-0.45;
15361;49.2519;1.513;B1;H2;-0.54;
15362;49.2526;1.6228;B1;H2;-0.54;
15363;49.2532;1.7326;B1;H2;-0.69;
15364;49.2537;1.8424;B1;H2;-0.69;
15365;49.2541;1.9522;B1;H2;-0.69;
15366;49.2544;2.062;B1;H2;-0.69;
15367;49.2546;2.1718;B1;H2;-0.69;
15368;49.2547;2.2816;B1;H2;-0.69;
15369;49.2547;2.3914;B1;H2;-0.44;
15370;49.2546;2.5012;B1;H2;-0.49;
15371;49.2544;2.611;B1;H2;-0.49;
15372;49.2541;2.7208;B1;H2;-0.49;
15373;49.2537;2.8306;B1;H2;-0.49;
15374;49.2532;2.9404;B1;H2;-0.49;
15375;49.2526;3.0502;B1;H2;-0.45;
15376;49.2519;3.16;B1;H2;-0.45;
15377;49.2511;3.2698;B1;H2;-0.45;
