#-----------------------------------------------------------------------------
# Date d'extraction : 01/09/2021 - 16h06 loc.
#-----------------------------------------------------------------------------
# Producteur : DCLIM
# Experience : CLIMSEC
# Modele     : ARPEGE_RETIC
# Scenario :
#     A2 : scenario pessimiste
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORSPI : Indicateur s�cheresse m�t�orologique
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORSPI;
5263;44.0433;7.0758;A2;H2;-0.43;
5264;44.0389;7.1754;A2;H2;-0.16;
5265;44.0344;7.2749;A2;H2;-0.16;
5266;44.0299;7.3744;A2;H2;-0.17;
5267;44.0252;7.4739;A2;H2;-0.17;
5268;44.0205;7.5733;A2;H2;-0.47;
5323;44.1606;-1.2118;A2;H2;-1.07;
5324;44.1638;-1.112;A2;H2;-1.17;
5325;44.1669;-1.0122;A2;H2;-1.17;
5326;44.1699;-0.9123;A2;H2;-1.17;
5327;44.1728;-0.8125;A2;H2;-1.17;
5328;44.1756;-0.7126;A2;H2;-1.17;
5329;44.1784;-0.6127;A2;H2;-1.18;
5330;44.181;-0.5128;A2;H2;-1.18;
5331;44.1836;-0.4129;A2;H2;-1.18;
5332;44.1861;-0.313;A2;H2;-1.18;
5333;44.1885;-0.2131;A2;H2;-1.18;
5334;44.1907;-0.1132;A2;H2;-1.04;
5335;44.1929;-0.0133;A2;H2;-1.04;
5336;44.195;0.0867;A2;H2;-1.04;
5337;44.1971;0.1866;A2;H2;-1.04;
5338;44.199;0.2866;A2;H2;-0.97;
5339;44.2008;0.3865;A2;H2;-1.17;
5340;44.2025;0.4865;A2;H2;-1.17;
5341;44.2042;0.5865;A2;H2;-1.17;
5342;44.2058;0.6864;A2;H2;-1.04;
5343;44.2072;0.7864;A2;H2;-1.04;
5344;44.2086;0.8864;A2;H2;-1.04;
5345;44.2099;0.9864;A2;H2;-0.62;
5346;44.2111;1.0864;A2;H2;-0.62;
5347;44.2122;1.1864;A2;H2;-0.62;
5348;44.2132;1.2864;A2;H2;-0.62;
5349;44.2141;1.3864;A2;H2;-0.62;
5350;44.2149;1.4864;A2;H2;-0.62;
5351;44.2156;1.5864;A2;H2;-0.62;
5352;44.2163;1.6864;A2;H2;-0.77;
5353;44.2168;1.7865;A2;H2;-0.77;
5354;44.2173;1.8865;A2;H2;-0.77;
5355;44.2177;1.9865;A2;H2;-0.8;
5356;44.2179;2.0865;A2;H2;-0.79;
5357;44.2181;2.1865;A2;H2;-0.82;
5358;44.2182;2.2866;A2;H2;-0.83;
5359;44.2182;2.3866;A2;H2;-0.81;
5360;44.2181;2.4866;A2;H2;-0.81;
5361;44.2179;2.5866;A2;H2;-0.81;
5362;44.2177;2.6866;A2;H2;-0.9;
5363;44.2173;2.7867;A2;H2;-0.9;
5364;44.2168;2.8867;A2;H2;-0.9;
5365;44.2163;2.9867;A2;H2;-0.9;
5366;44.2157;3.0867;A2;H2;-0.91;
5367;44.2149;3.1867;A2;H2;-0.96;
5368;44.2141;3.2867;A2;H2;-0.79;
5369;44.2132;3.3867;A2;H2;-0.78;
5370;44.2122;3.4867;A2;H2;-0.78;
5371;44.2111;3.5867;A2;H2;-0.78;
5372;44.2099;3.6867;A2;H2;-0.53;
5373;44.2086;3.7867;A2;H2;-0.53;
5374;44.2072;3.8867;A2;H2;-0.53;
5375;44.2058;3.9867;A2;H2;-0.52;
5376;44.2042;4.0867;A2;H2;-0.52;
5377;44.2026;4.1866;A2;H2;-0.5;
5378;44.2008;4.2866;A2;H2;-0.87;
5379;44.199;4.3866;A2;H2;-0.87;
5380;44.1971;4.4865;A2;H2;-0.87;
5381;44.1951;4.5865;A2;H2;-0.87;
5382;44.193;4.6864;A2;H2;-0.83;
5383;44.1908;4.7863;A2;H2;-1;
5384;44.1885;4.8862;A2;H2;-1;
5385;44.1861;4.9862;A2;H2;-0.69;
5386;44.1836;5.0861;A2;H2;-0.7;
5387;44.1811;5.186;A2;H2;-0.73;
5388;44.1784;5.2858;A2;H2;-0.73;
5389;44.1757;5.3857;A2;H2;-0.75;
5390;44.1728;5.4856;A2;H2;-0.75;
5391;44.1699;5.5854;A2;H2;-0.38;
5392;44.1669;5.6853;A2;H2;-0.38;
5393;44.1638;5.7851;A2;H2;-0.38;
5394;44.1606;5.885;A2;H2;-0.39;
5395;44.1573;5.9848;A2;H2;-0.32;
5396;44.1539;6.0846;A2;H2;-0.3;
5397;44.1504;6.1844;A2;H2;-0.31;
5398;44.1469;6.2841;A2;H2;-0.29;
5399;44.1432;6.3839;A2;H2;-0.29;
5400;44.1395;6.4836;A2;H2;-0.28;
5401;44.1356;6.5834;A2;H2;-0.28;
5402;44.1317;6.6831;A2;H2;-0.28;
5403;44.1277;6.7828;A2;H2;-0.16;
5404;44.1236;6.8825;A2;H2;-0.17;
5405;44.1194;6.9822;A2;H2;-0.17;
5406;44.1151;7.0819;A2;H2;-0.16;
5407;44.1107;7.1815;A2;H2;-0.18;
5408;44.1062;7.2811;A2;H2;-0.18;
5409;44.1017;7.3808;A2;H2;-0.17;
5410;44.097;7.4804;A2;H2;-0.18;
5411;44.0922;7.58;A2;H2;-0.16;
5466;44.2324;-1.2163;A2;H2;-1.07;
5467;44.2356;-1.1164;A2;H2;-1.17;
5468;44.2387;-1.0164;A2;H2;-1.17;
5469;44.2418;-0.9164;A2;H2;-1.17;
5470;44.2447;-0.8165;A2;H2;-1.17;
5471;44.2475;-0.7165;A2;H2;-1.17;
5472;44.2503;-0.6165;A2;H2;-1.17;
5473;44.2529;-0.5165;A2;H2;-1.18;
5474;44.2555;-0.4164;A2;H2;-1.18;
5475;44.258;-0.3164;A2;H2;-1.18;
5476;44.2603;-0.2164;A2;H2;-1.18;
5477;44.2626;-0.1163;A2;H2;-0.8;
5478;44.2648;-0.0163;A2;H2;-1.04;
5479;44.2669;0.0838;A2;H2;-1.04;
5480;44.269;0.1839;A2;H2;-1.04;
5481;44.2709;0.284;A2;H2;-1.17;
5482;44.2727;0.384;A2;H2;-1.04;
5483;44.2745;0.4841;A2;H2;-1.04;
5484;44.2761;0.5842;A2;H2;-1.04;
5485;44.2777;0.6843;A2;H2;-1.04;
5486;44.2791;0.7844;A2;H2;-1.04;
5487;44.2805;0.8846;A2;H2;-1.04;
5488;44.2818;0.9847;A2;H2;-0.62;
5489;44.283;1.0848;A2;H2;-0.62;
5490;44.2841;1.1849;A2;H2;-0.62;
5491;44.2851;1.2851;A2;H2;-0.64;
5492;44.286;1.3852;A2;H2;-0.64;
5493;44.2868;1.4853;A2;H2;-0.64;
5494;44.2876;1.5855;A2;H2;-0.64;
5495;44.2882;1.6856;A2;H2;-0.77;
5496;44.2888;1.7857;A2;H2;-0.77;
5497;44.2892;1.8859;A2;H2;-0.79;
5498;44.2896;1.986;A2;H2;-0.8;
5499;44.2899;2.0862;A2;H2;-0.79;
5500;44.2901;2.1863;A2;H2;-0.81;
5501;44.2901;2.2865;A2;H2;-0.81;
5502;44.2901;2.3866;A2;H2;-0.81;
5503;44.2901;2.4868;A2;H2;-0.81;
5504;44.2899;2.5869;A2;H2;-0.81;
5505;44.2896;2.6871;A2;H2;-0.81;
5506;44.2892;2.7872;A2;H2;-0.9;
5507;44.2888;2.8874;A2;H2;-0.9;
5508;44.2882;2.9875;A2;H2;-0.9;
5509;44.2876;3.0877;A2;H2;-0.83;
5510;44.2869;3.1878;A2;H2;-0.78;
5511;44.286;3.2879;A2;H2;-0.88;
5512;44.2851;3.3881;A2;H2;-0.79;
5513;44.2841;3.4882;A2;H2;-0.78;
5514;44.283;3.5883;A2;H2;-0.78;
5515;44.2818;3.6885;A2;H2;-0.7;
5516;44.2805;3.7886;A2;H2;-0.54;
5517;44.2792;3.8887;A2;H2;-0.53;
5518;44.2777;3.9888;A2;H2;-0.52;
5519;44.2761;4.0889;A2;H2;-0.52;
5520;44.2745;4.189;A2;H2;-0.52;
5521;44.2727;4.2891;A2;H2;-0.87;
5522;44.2709;4.3892;A2;H2;-0.87;
5523;44.269;4.4892;A2;H2;-0.87;
5524;44.267;4.5893;A2;H2;-0.87;
5525;44.2649;4.6894;A2;H2;-1;
5526;44.2627;4.7894;A2;H2;-1;
5527;44.2604;4.8895;A2;H2;-0.92;
5528;44.258;4.9895;A2;H2;-0.69;
5529;44.2555;5.0896;A2;H2;-0.69;
5530;44.253;5.1896;A2;H2;-0.76;
5531;44.2503;5.2896;A2;H2;-0.75;
5532;44.2476;5.3896;A2;H2;-0.76;
5533;44.2447;5.4896;A2;H2;-0.75;
5534;44.2418;5.5896;A2;H2;-0.75;
5535;44.2388;5.6896;A2;H2;-0.32;
5536;44.2357;5.7895;A2;H2;-0.33;
5537;44.2325;5.8895;A2;H2;-0.59;
5538;44.2292;5.9894;A2;H2;-0.59;
5539;44.2258;6.0893;A2;H2;-0.58;
5540;44.2223;6.1892;A2;H2;-0.57;
5541;44.2187;6.2892;A2;H2;-0.29;
5542;44.2151;6.389;A2;H2;-0.29;
5543;44.2113;6.4889;A2;H2;-0.28;
5544;44.2075;6.5888;A2;H2;-0.28;
5545;44.2035;6.6886;A2;H2;-0.29;
5546;44.1995;6.7885;A2;H2;-0.17;
5547;44.1954;6.8883;A2;H2;-0.17;
5548;44.1912;6.9881;A2;H2;-0.17;
5549;44.1869;7.0879;A2;H2;-0.17;
5550;44.1825;7.1877;A2;H2;-0.17;
5609;44.3043;-1.2209;A2;H2;-1.07;
5610;44.3075;-1.1208;A2;H2;-1.07;
5611;44.3106;-1.0207;A2;H2;-1.17;
5612;44.3136;-0.9206;A2;H2;-1.17;
5613;44.3166;-0.8205;A2;H2;-1.17;
5614;44.3194;-0.7204;A2;H2;-1.17;
5615;44.3222;-0.6202;A2;H2;-1.17;
5616;44.3248;-0.5201;A2;H2;-1.17;
5617;44.3274;-0.4199;A2;H2;-1.18;
5618;44.3299;-0.3198;A2;H2;-1.18;
5619;44.3322;-0.2196;A2;H2;-1.18;
5620;44.3345;-0.1194;A2;H2;-0.8;
5621;44.3367;-0.0193;A2;H2;-1.04;
5622;44.3389;0.0809;A2;H2;-1.04;
5623;44.3409;0.1811;A2;H2;-1.04;
5624;44.3428;0.2813;A2;H2;-1.17;
5625;44.3446;0.3816;A2;H2;-0.8;
5626;44.3464;0.4818;A2;H2;-0.8;
5627;44.348;0.582;A2;H2;-1.04;
5628;44.3496;0.6822;A2;H2;-1.04;
5629;44.3511;0.7825;A2;H2;-1.04;
5630;44.3524;0.8827;A2;H2;-1.04;
5631;44.3537;0.9829;A2;H2;-1.04;
5632;44.3549;1.0832;A2;H2;-0.62;
5633;44.356;1.1835;A2;H2;-0.64;
5634;44.357;1.2837;A2;H2;-0.64;
5635;44.3579;1.384;A2;H2;-0.64;
5636;44.3588;1.4842;A2;H2;-0.64;
5637;44.3595;1.5845;A2;H2;-0.64;
5638;44.3602;1.6848;A2;H2;-0.64;
5639;44.3607;1.785;A2;H2;-0.64;
5640;44.3612;1.8853;A2;H2;-0.64;
5641;44.3615;1.9856;A2;H2;-0.8;
5642;44.3618;2.0859;A2;H2;-0.79;
5643;44.362;2.1861;A2;H2;-0.82;
5644;44.3621;2.2864;A2;H2;-0.81;
5645;44.3621;2.3867;A2;H2;-0.81;
5646;44.362;2.487;A2;H2;-0.81;
5647;44.3618;2.5873;A2;H2;-0.81;
5648;44.3615;2.6875;A2;H2;-0.81;
5649;44.3612;2.7878;A2;H2;-0.81;
5650;44.3607;2.8881;A2;H2;-0.81;
5651;44.3602;2.9884;A2;H2;-0.83;
5652;44.3595;3.0886;A2;H2;-0.83;
5653;44.3588;3.1889;A2;H2;-0.79;
5654;44.358;3.2892;A2;H2;-0.79;
5655;44.357;3.3894;A2;H2;-0.88;
5656;44.356;3.4897;A2;H2;-0.78;
5657;44.3549;3.5899;A2;H2;-0.78;
5658;44.3537;3.6902;A2;H2;-0.69;
5659;44.3525;3.7904;A2;H2;-0.67;
5660;44.3511;3.8907;A2;H2;-0.54;
5661;44.3496;3.9909;A2;H2;-0.52;
5662;44.3481;4.0911;A2;H2;-0.68;
5663;44.3464;4.1914;A2;H2;-0.68;
5664;44.3447;4.2916;A2;H2;-0.85;
5665;44.3428;4.3918;A2;H2;-0.85;
5666;44.3409;4.492;A2;H2;-0.85;
5667;44.3389;4.5922;A2;H2;-0.89;
5668;44.3368;4.6924;A2;H2;-0.92;
5669;44.3346;4.7926;A2;H2;-0.92;
5670;44.3323;4.8927;A2;H2;-0.92;
5671;44.3299;4.9929;A2;H2;-0.92;
5672;44.3274;5.0931;A2;H2;-0.76;
5673;44.3248;5.1932;A2;H2;-0.75;
5674;44.3222;5.2934;A2;H2;-0.75;
5675;44.3194;5.3935;A2;H2;-0.75;
5676;44.3166;5.4936;A2;H2;-0.75;
5677;44.3137;5.5937;A2;H2;-0.75;
5678;44.3106;5.6938;A2;H2;-0.33;
5679;44.3075;5.7939;A2;H2;-0.34;
5680;44.3043;5.894;A2;H2;-0.62;
5681;44.301;5.9941;A2;H2;-0.59;
5682;44.2976;6.0941;A2;H2;-0.58;
5683;44.2941;6.1942;A2;H2;-0.56;
5684;44.2906;6.2942;A2;H2;-0.42;
5685;44.2869;6.3942;A2;H2;-0.42;
5686;44.2831;6.4942;A2;H2;-0.3;
5687;44.2793;6.5942;A2;H2;-0.29;
5688;44.2754;6.6942;A2;H2;-0.3;
5689;44.2713;6.7941;A2;H2;-0.17;
5690;44.2672;6.8941;A2;H2;-0.17;
5752;44.3761;-1.2254;A2;H2;-1.07;
5753;44.3793;-1.1252;A2;H2;-1.07;
5754;44.3825;-1.025;A2;H2;-1.17;
5755;44.3855;-0.9248;A2;H2;-1.17;
5756;44.3884;-0.8245;A2;H2;-1.17;
5757;44.3913;-0.7243;A2;H2;-1.17;
5758;44.394;-0.624;A2;H2;-1.17;
5759;44.3967;-0.5237;A2;H2;-1.23;
5760;44.3993;-0.4235;A2;H2;-1.24;
5761;44.4018;-0.3232;A2;H2;-1.23;
5762;44.4041;-0.2229;A2;H2;-0.8;
5763;44.4064;-0.1226;A2;H2;-0.8;
5764;44.4087;-0.0223;A2;H2;-0.8;
5765;44.4108;0.0781;A2;H2;-1.04;
5766;44.4128;0.1784;A2;H2;-0.75;
5767;44.4147;0.2787;A2;H2;-0.75;
5768;44.4166;0.3791;A2;H2;-0.93;
5769;44.4183;0.4794;A2;H2;-0.92;
5770;44.42;0.5798;A2;H2;-0.8;
5771;44.4215;0.6801;A2;H2;-0.8;
5772;44.423;0.7805;A2;H2;-0.79;
5773;44.4244;0.8808;A2;H2;-0.79;
5774;44.4257;0.9812;A2;H2;-0.79;
5775;44.4268;1.0816;A2;H2;-0.64;
5776;44.428;1.182;A2;H2;-0.64;
5777;44.429;1.2824;A2;H2;-0.64;
5778;44.4299;1.3828;A2;H2;-0.64;
5779;44.4307;1.4831;A2;H2;-0.64;
5780;44.4314;1.5835;A2;H2;-0.64;
5781;44.4321;1.6839;A2;H2;-0.64;
5782;44.4326;1.7843;A2;H2;-0.64;
5783;44.4331;1.8847;A2;H2;-0.8;
5784;44.4335;1.9851;A2;H2;-0.8;
5785;44.4337;2.0855;A2;H2;-0.79;
5786;44.4339;2.186;A2;H2;-0.82;
5787;44.434;2.2864;A2;H2;-0.82;
5788;44.434;2.3868;A2;H2;-0.88;
5789;44.4339;2.4872;A2;H2;-0.88;
5790;44.4337;2.5876;A2;H2;-0.81;
5791;44.4335;2.688;A2;H2;-0.81;
5792;44.4331;2.7884;A2;H2;-0.81;
5793;44.4326;2.8888;A2;H2;-0.81;
5794;44.4321;2.9892;A2;H2;-0.87;
5795;44.4315;3.0896;A2;H2;-0.87;
5796;44.4307;3.19;A2;H2;-0.71;
5797;44.4299;3.2904;A2;H2;-0.78;
5798;44.429;3.3908;A2;H2;-0.79;
5799;44.428;3.4911;A2;H2;-0.78;
5800;44.4269;3.5915;A2;H2;-0.67;
5801;44.4257;3.6919;A2;H2;-0.67;
5802;44.4244;3.7923;A2;H2;-0.67;
5803;44.423;3.8926;A2;H2;-0.54;
5804;44.4215;3.993;A2;H2;-0.52;
5805;44.42;4.0934;A2;H2;-0.68;
5806;44.4183;4.1937;A2;H2;-0.68;
5807;44.4166;4.2941;A2;H2;-0.85;
5808;44.4147;4.3944;A2;H2;-0.85;
5809;44.4128;4.4947;A2;H2;-0.85;
5810;44.4108;4.5951;A2;H2;-0.89;
5811;44.4087;4.6954;A2;H2;-0.92;
5812;44.4065;4.7957;A2;H2;-0.92;
5813;44.4042;4.896;A2;H2;-0.92;
5814;44.4018;4.9963;A2;H2;-0.76;
5815;44.3993;5.0966;A2;H2;-0.75;
5816;44.3967;5.1969;A2;H2;-0.75;
5817;44.3941;5.2971;A2;H2;-0.75;
5818;44.3913;5.3974;A2;H2;-0.75;
5819;44.3885;5.4976;A2;H2;-0.33;
5820;44.3855;5.5979;A2;H2;-0.32;
5821;44.3825;5.6981;A2;H2;-0.33;
5822;44.3794;5.7983;A2;H2;-0.32;
5823;44.3762;5.8985;A2;H2;-0.62;
5824;44.3729;5.9987;A2;H2;-0.59;
5825;44.3695;6.0989;A2;H2;-0.58;
5826;44.366;6.1991;A2;H2;-0.58;
5827;44.3624;6.2992;A2;H2;-0.44;
5828;44.3587;6.3994;A2;H2;-0.44;
5829;44.355;6.4995;A2;H2;-0.44;
5830;44.3511;6.5996;A2;H2;-0.42;
5831;44.3472;6.6997;A2;H2;-0.43;
5832;44.3431;6.7998;A2;H2;-0.42;
5833;44.339;6.8999;A2;H2;-0.17;
5895;44.448;-1.23;A2;H2;-1.07;
5896;44.4512;-1.1296;A2;H2;-1.07;
5897;44.4543;-1.0293;A2;H2;-1.17;
5898;44.4574;-0.9289;A2;H2;-1.24;
5899;44.4603;-0.8286;A2;H2;-1.24;
5900;44.4632;-0.7282;A2;H2;-1.24;
5901;44.4659;-0.6278;A2;H2;-1.23;
5902;44.4686;-0.5274;A2;H2;-1.24;
5903;44.4712;-0.427;A2;H2;-1.24;
5904;44.4737;-0.3266;A2;H2;-0.8;
5905;44.4761;-0.2262;A2;H2;-1.09;
5906;44.4784;-0.1257;A2;H2;-1.09;
5907;44.4806;-0.0253;A2;H2;-1.09;
5908;44.4827;0.0752;A2;H2;-0.75;
5909;44.4847;0.1756;A2;H2;-0.75;
5910;44.4866;0.2761;A2;H2;-0.93;
5911;44.4885;0.3766;A2;H2;-0.93;
5912;44.4902;0.477;A2;H2;-0.93;
5913;44.4919;0.5775;A2;H2;-0.92;
5914;44.4934;0.678;A2;H2;-0.92;
5915;44.4949;0.7785;A2;H2;-0.92;
5916;44.4963;0.879;A2;H2;-0.92;
5917;44.4976;0.9795;A2;H2;-0.79;
5918;44.4988;1.08;A2;H2;-0.81;
5919;44.4999;1.1805;A2;H2;-0.81;
5920;44.5009;1.281;A2;H2;-0.77;
5921;44.5018;1.3815;A2;H2;-0.82;
5922;44.5026;1.4821;A2;H2;-0.61;
5923;44.5034;1.5826;A2;H2;-0.61;
5924;44.504;1.6831;A2;H2;-0.61;
5925;44.5046;1.7836;A2;H2;-0.61;
5926;44.505;1.8842;A2;H2;-0.61;
5927;44.5054;1.9847;A2;H2;-0.88;
5928;44.5057;2.0852;A2;H2;-0.88;
5929;44.5059;2.1858;A2;H2;-0.88;
5930;44.506;2.2863;A2;H2;-0.88;
5931;44.506;2.3868;A2;H2;-0.88;
5932;44.5059;2.4874;A2;H2;-0.88;
5933;44.5057;2.5879;A2;H2;-0.88;
5934;44.5054;2.6884;A2;H2;-0.87;
5935;44.505;2.789;A2;H2;-0.87;
5936;44.5046;2.8895;A2;H2;-0.83;
5937;44.504;2.99;A2;H2;-0.83;
5938;44.5034;3.0905;A2;H2;-0.7;
5939;44.5027;3.1911;A2;H2;-0.71;
5940;44.5018;3.2916;A2;H2;-0.71;
5941;44.5009;3.3921;A2;H2;-0.71;
5942;44.4999;3.4926;A2;H2;-0.79;
5943;44.4988;3.5931;A2;H2;-0.7;
5944;44.4976;3.6936;A2;H2;-0.7;
5945;44.4963;3.7941;A2;H2;-0.5;
5946;44.4949;3.8946;A2;H2;-0.54;
5947;44.4935;3.9951;A2;H2;-0.54;
5948;44.4919;4.0956;A2;H2;-0.52;
5949;44.4902;4.1961;A2;H2;-0.68;
5950;44.4885;4.2966;A2;H2;-0.68;
5951;44.4867;4.397;A2;H2;-0.85;
5952;44.4847;4.4975;A2;H2;-0.85;
5953;44.4827;4.598;A2;H2;-0.85;
5954;44.4806;4.6984;A2;H2;-0.82;
5955;44.4784;4.7988;A2;H2;-0.82;
5956;44.4761;4.8993;A2;H2;-0.82;
5957;44.4737;4.9997;A2;H2;-0.75;
5958;44.4712;5.1001;A2;H2;-0.74;
5959;44.4686;5.2005;A2;H2;-0.74;
5960;44.466;5.3009;A2;H2;-0.74;
5961;44.4632;5.4013;A2;H2;-0.74;
5962;44.4604;5.5017;A2;H2;-0.32;
5963;44.4574;5.602;A2;H2;-0.33;
5964;44.4544;5.7024;A2;H2;-0.33;
5965;44.4513;5.8027;A2;H2;-0.33;
5966;44.448;5.9031;A2;H2;-0.33;
5967;44.4447;6.0034;A2;H2;-0.62;
5968;44.4413;6.1037;A2;H2;-0.58;
5969;44.4378;6.204;A2;H2;-0.62;
5970;44.4343;6.3043;A2;H2;-0.44;
5971;44.4306;6.4046;A2;H2;-0.42;
5972;44.4268;6.5048;A2;H2;-0.43;
5973;44.423;6.6051;A2;H2;-0.42;
5974;44.419;6.7053;A2;H2;-0.44;
5975;44.415;6.8055;A2;H2;-0.42;
6038;44.5199;-1.2345;A2;H2;-1.23;
6039;44.5231;-1.1341;A2;H2;-1.23;
6040;44.5262;-1.0336;A2;H2;-1.24;
6041;44.5293;-0.9331;A2;H2;-1.24;
6042;44.5322;-0.8326;A2;H2;-1.24;
6043;44.5351;-0.7321;A2;H2;-1.24;
6044;44.5378;-0.6316;A2;H2;-1.24;
6045;44.5405;-0.5311;A2;H2;-1.23;
6046;44.5431;-0.4305;A2;H2;-1.24;
6047;44.5456;-0.33;A2;H2;-1.09;
6048;44.548;-0.2294;A2;H2;-1.09;
6049;44.5503;-0.1289;A2;H2;-1.09;
6050;44.5525;-0.0283;A2;H2;-1.09;
6051;44.5546;0.0723;A2;H2;-0.93;
6052;44.5566;0.1729;A2;H2;-0.93;
6053;44.5586;0.2734;A2;H2;-0.93;
6054;44.5604;0.374;A2;H2;-0.93;
6055;44.5621;0.4746;A2;H2;-0.93;
6056;44.5638;0.5753;A2;H2;-0.92;
6057;44.5654;0.6759;A2;H2;-0.92;
6058;44.5668;0.7765;A2;H2;-0.92;
6059;44.5682;0.8771;A2;H2;-0.92;
6060;44.5695;0.9777;A2;H2;-0.92;
6061;44.5707;1.0784;A2;H2;-0.91;
6062;44.5718;1.179;A2;H2;-0.78;
6063;44.5728;1.2797;A2;H2;-0.78;
6064;44.5738;1.3803;A2;H2;-0.78;
6065;44.5746;1.481;A2;H2;-0.61;
6066;44.5753;1.5816;A2;H2;-0.61;
6067;44.576;1.6823;A2;H2;-0.61;
6068;44.5765;1.7829;A2;H2;-0.61;
6069;44.577;1.8836;A2;H2;-0.61;
6070;44.5774;1.9842;A2;H2;-0.61;
6071;44.5776;2.0849;A2;H2;-0.88;
6072;44.5778;2.1856;A2;H2;-0.88;
6073;44.5779;2.2862;A2;H2;-0.88;
6074;44.5779;2.3869;A2;H2;-0.88;
6075;44.5778;2.4876;A2;H2;-0.88;
6076;44.5776;2.5882;A2;H2;-0.88;
6077;44.5774;2.6889;A2;H2;-0.88;
6078;44.577;2.7895;A2;H2;-0.83;
6079;44.5765;2.8902;A2;H2;-0.83;
6080;44.576;2.9909;A2;H2;-0.82;
6081;44.5753;3.0915;A2;H2;-0.7;
6082;44.5746;3.1922;A2;H2;-0.7;
6083;44.5738;3.2928;A2;H2;-0.71;
6084;44.5729;3.3935;A2;H2;-0.7;
6085;44.5718;3.4941;A2;H2;-0.7;
6086;44.5707;3.5947;A2;H2;-0.5;
6087;44.5695;3.6954;A2;H2;-0.5;
6088;44.5682;3.796;A2;H2;-0.5;
6089;44.5669;3.8966;A2;H2;-0.5;
6090;44.5654;3.9973;A2;H2;-0.53;
6091;44.5638;4.0979;A2;H2;-0.54;
6092;44.5622;4.1985;A2;H2;-0.68;
6093;44.5604;4.2991;A2;H2;-0.68;
6094;44.5586;4.3997;A2;H2;-0.85;
6095;44.5566;4.5003;A2;H2;-0.85;
6096;44.5546;4.6009;A2;H2;-0.85;
6097;44.5525;4.7014;A2;H2;-0.82;
6098;44.5503;4.802;A2;H2;-0.82;
6099;44.548;4.9026;A2;H2;-0.82;
6100;44.5456;5.0031;A2;H2;-0.75;
6101;44.5431;5.1036;A2;H2;-0.74;
6102;44.5405;5.2042;A2;H2;-0.74;
6103;44.5379;5.3047;A2;H2;-0.74;
6104;44.5351;5.4052;A2;H2;-0.73;
6105;44.5322;5.5057;A2;H2;-0.73;
6106;44.5293;5.6062;A2;H2;-0.33;
6107;44.5263;5.7067;A2;H2;-0.69;
6108;44.5231;5.8072;A2;H2;-0.32;
6109;44.5199;5.9076;A2;H2;-0.32;
6110;44.5166;6.0081;A2;H2;-0.63;
6111;44.5132;6.1085;A2;H2;-0.62;
6112;44.5097;6.209;A2;H2;-0.61;
6113;44.5061;6.3094;A2;H2;-0.62;
6114;44.5024;6.4098;A2;H2;-0.6;
6115;44.4987;6.5101;A2;H2;-0.66;
6116;44.4948;6.6105;A2;H2;-0.63;
6117;44.4908;6.7109;A2;H2;-0.43;
6118;44.4868;6.8112;A2;H2;-0.42;
6181;44.5917;-1.2391;A2;H2;-1.23;
6182;44.595;-1.1385;A2;H2;-1.23;
6183;44.5981;-1.0379;A2;H2;-1.24;
6184;44.6011;-0.9373;A2;H2;-1.24;
6185;44.6041;-0.8367;A2;H2;-1.24;
6186;44.607;-0.736;A2;H2;-1.23;
6187;44.6097;-0.6354;A2;H2;-1.24;
6188;44.6124;-0.5347;A2;H2;-1.24;
6189;44.615;-0.4341;A2;H2;-1.09;
6190;44.6175;-0.3334;A2;H2;-1.09;
6191;44.6199;-0.2327;A2;H2;-0.85;
6192;44.6222;-0.132;A2;H2;-0.85;
6193;44.6244;-0.0313;A2;H2;-0.85;
6194;44.6265;0.0694;A2;H2;-0.85;
6195;44.6285;0.1701;A2;H2;-0.85;
6196;44.6305;0.2708;A2;H2;-0.93;
6197;44.6323;0.3715;A2;H2;-0.93;
6198;44.6341;0.4723;A2;H2;-0.93;
6199;44.6357;0.573;A2;H2;-0.93;
6200;44.6373;0.6737;A2;H2;-0.92;
6201;44.6388;0.7745;A2;H2;-0.92;
6202;44.6402;0.8752;A2;H2;-0.91;
6203;44.6415;0.976;A2;H2;-0.91;
6204;44.6427;1.0768;A2;H2;-0.91;
6205;44.6438;1.1775;A2;H2;-0.78;
6206;44.6448;1.2783;A2;H2;-0.78;
6207;44.6457;1.3791;A2;H2;-0.78;
6208;44.6465;1.4799;A2;H2;-0.78;
6209;44.6473;1.5806;A2;H2;-0.61;
6210;44.6479;1.6814;A2;H2;-0.61;
6211;44.6485;1.7822;A2;H2;-0.61;
6212;44.6489;1.883;A2;H2;-0.61;
6213;44.6493;1.9838;A2;H2;-0.78;
6214;44.6496;2.0846;A2;H2;-0.78;
6215;44.6498;2.1854;A2;H2;-1;
6216;44.6499;2.2862;A2;H2;-1;
6217;44.6499;2.387;A2;H2;-1;
6218;44.6498;2.4877;A2;H2;-0.88;
6219;44.6496;2.5885;A2;H2;-0.88;
6220;44.6493;2.6893;A2;H2;-0.83;
6221;44.6489;2.7901;A2;H2;-0.83;
6222;44.6485;2.8909;A2;H2;-0.83;
